round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,repair_recover_gate,repair_correct_gate,repair_c0_a_visits,repair_c0_recover_visits,repair_c0_recover_correct,repair_c0_added_correct_weight,repair_c0_added_wrong_weight,repair_c0_correction_visits,repair_c0_correction_student_correct,repair_c0_correction_teacher_correct,repair_c0_correction_fix_visits,repair_c0_correction_harm_visits,repair_c0_old_wrong_weight,repair_c0_new_target_wrong_mass,repair_c0_prototype_removed_correct,repair_c0_prototype_removed_wrong,repair_c1_a_visits,repair_c1_recover_visits,repair_c1_recover_correct,repair_c1_added_correct_weight,repair_c1_added_wrong_weight,repair_c1_correction_visits,repair_c1_correction_student_correct,repair_c1_correction_teacher_correct,repair_c1_correction_fix_visits,repair_c1_correction_harm_visits,repair_c1_old_wrong_weight,repair_c1_new_target_wrong_mass,repair_c1_prototype_removed_correct,repair_c1_prototype_removed_wrong,repair_c2_a_visits,repair_c2_recover_visits,repair_c2_recover_correct,repair_c2_added_correct_weight,repair_c2_added_wrong_weight,repair_c2_correction_visits,repair_c2_correction_student_correct,repair_c2_correction_teacher_correct,repair_c2_correction_fix_visits,repair_c2_correction_harm_visits,repair_c2_old_wrong_weight,repair_c2_new_target_wrong_mass,repair_c2_prototype_removed_correct,repair_c2_prototype_removed_wrong,repair_c3_a_visits,repair_c3_recover_visits,repair_c3_recover_correct,repair_c3_added_correct_weight,repair_c3_added_wrong_weight,repair_c3_correction_visits,repair_c3_correction_student_correct,repair_c3_correction_teacher_correct,repair_c3_correction_fix_visits,repair_c3_correction_harm_visits,repair_c3_old_wrong_weight,repair_c3_new_target_wrong_mass,repair_c3_prototype_removed_correct,repair_c3_prototype_removed_wrong,repair_c4_a_visits,repair_c4_recover_visits,repair_c4_recover_correct,repair_c4_added_correct_weight,repair_c4_added_wrong_weight,repair_c4_correction_visits,repair_c4_correction_student_correct,repair_c4_correction_teacher_correct,repair_c4_correction_fix_visits,repair_c4_correction_harm_visits,repair_c4_old_wrong_weight,repair_c4_new_target_wrong_mass,repair_c4_prototype_removed_correct,repair_c4_prototype_removed_wrong,repair_c5_a_visits,repair_c5_recover_visits,repair_c5_recover_correct,repair_c5_added_correct_weight,repair_c5_added_wrong_weight,repair_c5_correction_visits,repair_c5_correction_student_correct,repair_c5_correction_teacher_correct,repair_c5_correction_fix_visits,repair_c5_correction_harm_visits,repair_c5_old_wrong_weight,repair_c5_new_target_wrong_mass,repair_c5_prototype_removed_correct,repair_c5_prototype_removed_wrong,repair_c6_a_visits,repair_c6_recover_visits,repair_c6_recover_correct,repair_c6_added_correct_weight,repair_c6_added_wrong_weight,repair_c6_correction_visits,repair_c6_correction_student_correct,repair_c6_correction_teacher_correct,repair_c6_correction_fix_visits,repair_c6_correction_harm_visits,repair_c6_old_wrong_weight,repair_c6_new_target_wrong_mass,repair_c6_prototype_removed_correct,repair_c6_prototype_removed_wrong,repair_c7_a_visits,repair_c7_recover_visits,repair_c7_recover_correct,repair_c7_added_correct_weight,repair_c7_added_wrong_weight,repair_c7_correction_visits,repair_c7_correction_student_correct,repair_c7_correction_teacher_correct,repair_c7_correction_fix_visits,repair_c7_correction_harm_visits,repair_c7_old_wrong_weight,repair_c7_new_target_wrong_mass,repair_c7_prototype_removed_correct,repair_c7_prototype_removed_wrong,repair_c8_a_visits,repair_c8_recover_visits,repair_c8_recover_correct,repair_c8_added_correct_weight,repair_c8_added_wrong_weight,repair_c8_correction_visits,repair_c8_correction_student_correct,repair_c8_correction_teacher_correct,repair_c8_correction_fix_visits,repair_c8_correction_harm_visits,repair_c8_old_wrong_weight,repair_c8_new_target_wrong_mass,repair_c8_prototype_removed_correct,repair_c8_prototype_removed_wrong,repair_c9_a_visits,repair_c9_recover_visits,repair_c9_recover_correct,repair_c9_added_correct_weight,repair_c9_added_wrong_weight,repair_c9_correction_visits,repair_c9_correction_student_correct,repair_c9_correction_teacher_correct,repair_c9_correction_fix_visits,repair_c9_correction_harm_visits,repair_c9_old_wrong_weight,repair_c9_new_target_wrong_mass,repair_c9_prototype_removed_correct,repair_c9_prototype_removed_wrong,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
263,3,0.005559706139250394,1.0,1.0,0.7332648026315789,0.9313511538009546,0.6829270199725502,0.04454923413730667,0.18480674342105263,0.5436110133416051,0.10046298106348044,0.03650551712030153,0.08192845394736842,0,0.0,0,0.004358389515599763,0.14887447616967717,0.07354417055796243,0.022492572747563062,0.2563387652441452,0.007069156253342762,35956,0.596173100456113,0.0365632404034075,1.0,1.0,13892.0,3171.0,2965.0,222.2440721988678,13.61891096830368,0.0,0.0,0.0,0.0,0.0,942.0127978920937,955.6317088603973,0.0,0.0,11693.0,1808.0,1599.0,143.12097197771072,19.271726369857788,0.0,0.0,0.0,0.0,0.0,744.0805276632309,763.3522540330887,0.0,0.0,12732.0,1322.0,1201.0,95.33689945936203,13.358890056610107,0.0,0.0,0.0,0.0,0.0,930.151342689991,943.5102327466011,0.0,0.0,13854.0,1476.0,1324.0,108.16478449106216,14.422953009605408,0.0,0.0,0.0,0.0,0.0,1092.3076561689377,1106.730609178543,0.0,0.0,12233.0,2412.0,2292.0,174.22180771827698,10.503442585468292,0.0,0.0,0.0,0.0,0.0,904.9529422521591,915.4563848376274,0.0,0.0,13260.0,1355.0,1282.0,89.55091512203217,7.579204440116882,0.0,0.0,0.0,0.0,0.0,1490.5236188173294,1498.1028232574463,0.0,0.0,11697.0,2073.0,1650.0,103.9244355559349,50.11857533454895,0.0,0.0,0.0,0.0,0.0,1231.1147441864014,1281.2333195209503,0.0,0.0,14870.0,2204.0,2026.0,157.98808854818344,20.225233793258667,0.0,0.0,0.0,0.0,0.0,471.9569765329361,492.18221032619476,0.0,0.0,16935.0,870.0,843.0,96.18930035829544,4.9122176468372345,0.0,0.0,0.0,0.0,0.0,401.99321687221527,406.9054345190525,0.0,0.0,21498.0,1892.0,1828.0,165.5645003914833,8.896846771240234,0.0,0.0,0.0,0.0,0.0,295.49716037511826,304.3940071463585,0.0,0.0,0.25633876593293325,194560,760,0.40005325222093807,0.7603310032894737,40,1.0
264,3,0.0052667635583811484,1.0,1.0,0.7302014802631579,0.9332687641501135,0.6814742330657808,0.04397904221091027,0.18825041118421051,0.5534139296088455,0.10418039980393491,0.03609547010549393,0.08154810855263157,0,0.0,0,0.0039961051711687005,0.14830585893635687,0.07284983576422459,0.021497522006301506,0.25351717390894346,0.006867852030891778,36626,0.6052804019002894,0.03664631794059747,1.0,1.0,12439.0,2374.0,2155.0,127.56751799583435,16.15820324420929,0.0,0.0,0.0,0.0,0.0,1031.1810607910156,1047.339264035225,0.0,0.0,15739.0,2600.0,2288.0,202.73015701770782,30.364754796028137,0.0,0.0,0.0,0.0,0.0,859.3313270807266,889.6960818767548,0.0,0.0,16563.0,1481.0,1353.0,112.86249625682831,13.102981209754944,0.0,0.0,0.0,0.0,0.0,775.2089747190475,788.3119559288025,0.0,0.0,13628.0,1894.0,1631.0,133.76092207431793,27.823536098003387,0.0,0.0,0.0,0.0,0.0,1171.889571905136,1199.7131080031395,0.0,0.0,12793.0,1964.0,1837.0,145.4579483270645,11.811020076274872,0.0,0.0,0.0,0.0,0.0,918.2219450473785,930.0329651236534,0.0,0.0,13055.0,1659.0,1520.0,99.4274753332138,15.88707423210144,0.0,0.0,0.0,0.0,0.0,1352.6819605827332,1368.5690348148346,0.0,0.0,8974.0,1543.0,1187.0,72.13225144147873,39.877730786800385,0.0,0.0,0.0,0.0,0.0,1198.4795560836792,1238.3572868704796,0.0,0.0,15280.0,2307.0,2222.0,173.63420051336288,9.043643474578857,0.0,0.0,0.0,0.0,0.0,599.3312712907791,608.374914765358,0.0,0.0,16542.0,1369.0,1362.0,135.98878180980682,0.7016698122024536,0.0,0.0,0.0,0.0,0.0,179.42669993638992,180.12836974859238,0.0,0.0,17055.0,1037.0,929.0,73.06912875175476,13.462470889091492,0.0,0.0,0.0,0.0,0.0,292.57699728012085,306.03946816921234,0.0,0.0,0.2535171742894148,194560,760,0.39157324076483124,0.7405684621710527,40,1.0
265,3,0.004981468012709869,1.0,1.0,0.7454152960526316,0.9329887108377078,0.6954640561028531,0.04452187531921817,0.18134251644736843,0.5698474546887357,0.10333757142438309,0.036422426960627106,0.0732421875,0,0.0,0,0.004145292361959276,0.14442258706610453,0.06669893461941301,0.021833774196474177,0.2436718817209935,0.006571293477042529,35282,0.6605634601213083,0.037181035973327725,1.0,1.0,15031.0,2898.0,2742.0,227.40746331214905,17.570917546749115,0.0,0.0,0.0,0.0,0.0,669.7249344587326,687.2958520054817,0.0,0.0,19038.0,1655.0,1539.0,94.0445048213005,14.639921844005585,0.0,0.0,0.0,0.0,0.0,334.9220225214958,349.5619443655014,0.0,0.0,11003.0,1475.0,1341.0,95.73028880357742,12.795199453830719,0.0,0.0,0.0,0.0,0.0,970.879155755043,983.6743552088737,0.0,0.0,9543.0,1293.0,1152.0,89.38941293954849,15.43477737903595,0.0,0.0,0.0,0.0,0.0,1963.0530998706818,1978.4878772497177,0.0,0.0,15754.0,2974.0,2886.0,219.98641216754913,7.473794519901276,0.0,0.0,0.0,0.0,0.0,750.1700714826584,757.6438660025597,0.0,0.0,12597.0,1675.0,1602.0,103.98529452085495,7.845430254936218,0.0,0.0,0.0,0.0,0.0,1582.623732328415,1590.4691625833511,0.0,0.0,17508.0,2271.0,2157.0,155.77343940734863,11.464994192123413,0.0,0.0,0.0,0.0,0.0,727.2725091576576,738.737503349781,0.0,0.0,17564.0,1948.0,1779.0,164.8039779663086,21.51450216770172,0.0,0.0,0.0,0.0,0.0,643.3274475336075,664.8419497013092,0.0,0.0,13162.0,2442.0,2359.0,250.15749794244766,10.64034116268158,0.0,0.0,0.0,0.0,0.0,354.16716355085373,364.8075047135353,0.0,0.0,13828.0,1914.0,1859.0,119.00875961780548,3.990202844142914,0.0,0.0,0.0,0.0,0.0,542.6658250689507,546.6560279130936,0.0,0.0,0.2436718823192151,194560,760,0.3671554387203957,0.7165141858552632,40,1.0
266,3,0.004703850788108141,1.0,1.0,0.7448807565789474,0.934966265567932,0.6964383792720343,0.04559502633331393,0.18223684210526317,0.5711931385610939,0.10409243380356777,0.03604530807964406,0.07288240131578948,0,0.0,0,0.004037597518503102,0.1444585203242145,0.06857674726971279,0.021456735238040748,0.24487714194317386,0.006347541592702711,35456,0.6497912906137184,0.03711231551378181,1.0,1.0,17844.0,3811.0,3617.0,299.72668117284775,13.274542272090912,0.0,0.0,0.0,0.0,0.0,704.0242889523506,717.2988312244415,0.0,0.0,16043.0,2421.0,2284.0,203.48579066991806,17.146075308322906,0.0,0.0,0.0,0.0,0.0,477.2539362311363,494.40001153945923,0.0,0.0,13930.0,1355.0,1239.0,100.03424823284149,12.810409724712372,0.0,0.0,0.0,0.0,0.0,807.0956992506981,819.9061089754105,0.0,0.0,7335.0,304.0,240.0,15.92448878288269,7.562198460102081,0.0,0.0,0.0,0.0,0.0,1261.520626962185,1269.082825422287,0.0,0.0,10257.0,1833.0,1684.0,110.45107108354568,13.161155939102173,0.0,0.0,0.0,0.0,0.0,833.0273810625076,846.1885370016098,0.0,0.0,10322.0,724.0,633.0,26.483814001083374,8.595609188079834,0.0,0.0,0.0,0.0,0.0,1982.745869398117,1991.341478586197,0.0,0.0,16751.0,3213.0,2912.0,209.60992521047592,32.01606887578964,0.0,0.0,0.0,0.0,0.0,849.27359354496,881.2896624207497,0.0,0.0,14889.0,2591.0,2438.0,199.5113576054573,16.965762317180634,0.0,0.0,0.0,0.0,0.0,801.7602454423904,818.7260077595711,0.0,0.0,21204.0,2673.0,2600.0,269.3677453994751,9.402854263782501,0.0,0.0,0.0,0.0,0.0,351.94677007198334,361.34962433576584,0.0,0.0,16349.0,1247.0,1083.0,76.70408368110657,20.51618617773056,0.0,0.0,0.0,0.0,0.0,650.869039952755,671.3852261304855,0.0,0.0,0.2448771411847127,194560,760,0.36164162686388746,0.6903937088815789,40,1.0
267,3,0.00443394232843309,1.0,1.0,0.7509200246710527,0.925642543942572,0.6950835219339321,0.0395064972261408,0.17412623355263157,0.5388730662414741,0.09383193738758563,0.035027886951023615,0.0749537417763158,0,0.0,0,0.0034557353448977472,0.1414292742253134,0.06678393227538389,0.02269501926867586,0.24047988816273957,0.0061159270484686685,33878,0.5975559360056674,0.03683472967363502,1.0,1.0,15167.0,3545.0,3379.0,281.34095054864883,14.071609079837799,0.0,0.0,0.0,0.0,0.0,839.5972263813019,853.6688354611397,0.0,0.0,15380.0,2593.0,2372.0,197.14825987815857,18.784296452999115,0.0,0.0,0.0,0.0,0.0,581.289629817009,600.0739262700081,0.0,0.0,12164.0,1950.0,1807.0,154.58817493915558,14.914703667163849,0.0,0.0,0.0,0.0,0.0,1005.5444637537003,1020.4591674208641,0.0,0.0,10349.0,944.0,851.0,55.92126822471619,8.068147420883179,0.0,0.0,0.0,0.0,0.0,832.9974974989891,841.0656449198723,0.0,0.0,12469.0,2087.0,1968.0,130.25695633888245,10.198890149593353,0.0,0.0,0.0,0.0,0.0,782.3574229478836,792.556313097477,0.0,0.0,7860.0,695.0,607.0,42.51815152168274,9.120053589344025,0.0,0.0,0.0,0.0,0.0,1191.0735983848572,1200.1936519742012,0.0,0.0,16106.0,4067.0,3696.0,282.92947494983673,38.9581732749939,0.0,0.0,0.0,0.0,0.0,757.6757106781006,796.6338839530945,0.0,0.0,17581.0,3003.0,2879.0,252.39994359016418,13.531184315681458,0.0,0.0,0.0,0.0,0.0,629.8335056304932,643.3646899461746,0.0,0.0,19240.0,4214.0,4134.0,466.5063337087631,10.21721738576889,0.0,0.0,0.0,0.0,0.0,335.49685150384903,345.7140688896179,0.0,0.0,19783.0,2168.0,1998.0,194.352359354496,23.101463973522186,0.0,0.0,0.0,0.0,0.0,569.5524423122406,592.6539062857628,0.0,0.0,0.24047988824742406,194560,760,0.4221096215083411,0.799645353618421,40,1.0
268,3,0.004171772232188926,1.0,1.0,0.7358706825657895,0.9308942809227716,0.6850178098992298,0.043508677651468465,0.18395353618421054,0.5512356277150327,0.10140174298890327,0.03803226455408884,0.08017578125,0,0.0,0,0.0038863295329256767,0.14659530573377483,0.07104472783149073,0.022841506623908096,0.25130078601779565,0.006932916295696295,35790,0.6155071248952221,0.03681442323385885,1.0,1.0,11762.0,2388.0,2192.0,204.23784059286118,19.488065659999847,0.0,0.0,0.0,0.0,0.0,852.100261926651,871.5883275866508,0.0,0.0,12131.0,1315.0,1218.0,49.06306481361389,8.92701768875122,0.0,0.0,0.0,0.0,0.0,392.5488226413727,401.4758403301239,0.0,0.0,17615.0,3289.0,3188.0,266.43124771118164,10.108523964881897,0.0,0.0,0.0,0.0,0.0,661.6421636343002,671.7506875991821,0.0,0.0,8343.0,750.0,652.0,45.78739595413208,8.51926463842392,0.0,0.0,0.0,0.0,0.0,1686.3704686164856,1694.8897332549095,0.0,0.0,13922.0,1738.0,1613.0,96.13514930009842,10.677544713020325,0.0,0.0,0.0,0.0,0.0,905.3455273509026,916.0230720639229,0.0,0.0,13209.0,1039.0,977.0,72.25448775291443,5.642147660255432,0.0,0.0,0.0,0.0,0.0,1260.5221954584122,1266.1643431186676,0.0,0.0,14792.0,3586.0,3256.0,239.95639038085938,33.63067948818207,0.0,0.0,0.0,0.0,0.0,997.5635287165642,1031.1942082047462,0.0,0.0,22201.0,4329.0,4150.0,355.2243273258209,19.64405846595764,0.0,0.0,0.0,0.0,0.0,527.7601162791252,547.4041747450829,0.0,0.0,15710.0,2677.0,2555.0,277.5650967359543,16.34143203496933,0.0,0.0,0.0,0.0,0.0,430.62213319540024,446.96356523036957,0.0,0.0,13486.0,2205.0,2057.0,156.47161942720413,15.974705696105957,0.0,0.0,0.0,0.0,0.0,601.6196494698524,617.5943551659584,0.0,0.0,0.25130078670029576,194560,760,0.39756584110620774,0.7645610608552632,40,1.0
269,3,0.003917369249281083,1.0,1.0,0.7317177220394737,0.9367309647698097,0.6854226477052036,0.0453775444337608,0.18714535361842105,0.5567910986519473,0.10420086704880784,0.03813945214558197,0.08113692434210526,0,0.0,0,0.0044091191521530215,0.1525904491396719,0.07295554358953316,0.023705144206944265,0.26037135274799716,0.006711096659694847,36411,0.5956716376919063,0.036817658952388324,1.0,1.0,13226.0,1588.0,1471.0,127.19863486289978,9.670043587684631,0.0,0.0,0.0,0.0,0.0,856.3886484503746,866.0586920380592,0.0,0.0,19175.0,2097.0,1980.0,115.25209504365921,14.198973655700684,0.0,0.0,0.0,0.0,0.0,322.3529025912285,336.55187624692917,0.0,0.0,15495.0,2419.0,2342.0,183.11129707098007,7.5001925230026245,0.0,0.0,0.0,0.0,0.0,667.585139632225,675.0853321552277,0.0,0.0,13960.0,1083.0,932.0,73.78310644626617,15.041244983673096,0.0,0.0,0.0,0.0,0.0,1813.5518680810928,1828.593113064766,0.0,0.0,15538.0,2937.0,2795.0,177.38242316246033,11.031450152397156,0.0,0.0,0.0,0.0,0.0,831.7350631952286,842.7665133476257,0.0,0.0,14384.0,1809.0,1611.0,123.91330814361572,21.689553201198578,0.0,0.0,0.0,0.0,0.0,1280.1535915732384,1301.843144774437,0.0,0.0,14194.0,2647.0,2278.0,190.03889858722687,40.833838403224945,0.0,0.0,0.0,0.0,0.0,1185.5619566440582,1226.3957950472832,0.0,0.0,12515.0,2057.0,1849.0,151.97402554750443,28.388750553131104,0.0,0.0,0.0,0.0,0.0,633.3663820624352,661.7551326155663,0.0,0.0,11180.0,855.0,743.0,62.59242224693298,13.158261179924011,0.0,0.0,0.0,0.0,0.0,509.50572460889816,522.6639857888222,0.0,0.0,12696.0,2473.0,2330.0,184.5961543917656,15.22761845588684,0.0,0.0,0.0,0.0,0.0,551.7138170599937,566.9414355158806,0.0,0.0,0.26037135185967936,194560,760,0.3932694458255642,0.7565995065789474,40,1.0
270,3,0.0036707612778634855,1.0,1.0,0.7362356085526316,0.933943263427915,0.6876022869034817,0.04371186466397423,0.18515625,0.557173459206373,0.10316414830617998,0.038454246827352205,0.07860814144736843,0,0.0,0,0.004430452601503164,0.14761390201747418,0.07192320495990938,0.022729876533542807,0.2533260793561624,0.0066286432437329115,36024,0.6244448145680658,0.036763153450661584,1.0,1.0,12698.0,1857.0,1700.0,165.3534311056137,7.553043723106384,0.0,0.0,0.0,0.0,0.0,881.1921614408493,888.7452051639557,0.0,0.0,19516.0,3691.0,3539.0,258.2149083018303,18.144673228263855,0.0,0.0,0.0,0.0,0.0,279.94611817598343,298.0907914042473,0.0,0.0,12468.0,2010.0,1942.0,180.72872626781464,8.159664154052734,0.0,0.0,0.0,0.0,0.0,838.6605350375175,846.8201991915703,0.0,0.0,9808.0,815.0,667.0,53.05908662080765,14.878318071365356,0.0,0.0,0.0,0.0,0.0,1714.8982782959938,1729.7765963673592,0.0,0.0,12342.0,1653.0,1527.0,148.28960520029068,13.353155672550201,0.0,0.0,0.0,0.0,0.0,920.6098628044128,933.963018476963,0.0,0.0,13571.0,1608.0,1399.0,98.7226819396019,18.292680382728577,0.0,0.0,0.0,0.0,0.0,1479.5797602534294,1497.872440636158,0.0,0.0,19170.0,2159.0,1919.0,133.36801195144653,20.166418075561523,0.0,0.0,0.0,0.0,0.0,664.3606343269348,684.5270524024963,0.0,0.0,15666.0,3495.0,3382.0,244.91181951761246,12.698703587055206,0.0,0.0,0.0,0.0,0.0,598.3390372991562,611.0377408862114,0.0,0.0,14931.0,2354.0,2264.0,228.88441735506058,12.01626306772232,0.0,0.0,0.0,0.0,0.0,391.5982486009598,403.6145116686821,0.0,0.0,13072.0,1922.0,1804.0,175.801559984684,16.255231738090515,0.0,0.0,0.0,0.0,0.0,593.8776154518127,610.1328471899033,0.0,0.0,0.25332607960230424,194560,760,0.39471552534715126,0.7498355263157894,40,1.0
271,3,0.0034319753612792373,1.0,1.0,0.7565738075657895,0.9357827378830195,0.7079887090544952,0.036173291855467186,0.1718030427631579,0.5475743084117054,0.09407493232406283,0.03442491727734082,0.07162314967105263,0,0.0,0,0.003718409902993651,0.14043479864730646,0.06624315060233991,0.022390671772392175,0.23875898157896652,0.005971950653934312,33426,0.605067911206845,0.03704020476066752,1.0,1.0,16085.0,2684.0,2519.0,252.22509568929672,20.081642866134644,0.0,0.0,0.0,0.0,0.0,647.9289875030518,668.0106303691864,0.0,0.0,17627.0,1416.0,1318.0,123.02461445331573,11.52533507347107,0.0,0.0,0.0,0.0,0.0,348.6328299045563,360.15816497802734,0.0,0.0,14366.0,2090.0,2025.0,153.63043117523193,5.697169244289398,0.0,0.0,0.0,0.0,0.0,665.380443751812,671.0776129961014,0.0,0.0,7371.0,1414.0,1231.0,93.90847212076187,19.019905030727386,0.0,0.0,0.0,0.0,0.0,1329.2212428450584,1348.2411478757858,0.0,0.0,12691.0,2276.0,2162.0,133.44461804628372,7.433446168899536,0.0,0.0,0.0,0.0,0.0,700.2534385323524,707.686884701252,0.0,0.0,12305.0,1188.0,1084.0,62.26272803544998,11.66861081123352,0.0,0.0,0.0,0.0,0.0,849.9729149341583,861.6415257453918,0.0,0.0,15736.0,3395.0,3118.0,235.34995073080063,32.26220113039017,0.0,0.0,0.0,0.0,0.0,896.9808306694031,929.2430317997932,0.0,0.0,16277.0,1943.0,1711.0,154.70137119293213,26.68302410840988,0.0,0.0,0.0,0.0,0.0,534.1866435408592,560.8696676492691,0.0,0.0,17891.0,2999.0,2888.0,316.85707914829254,14.88632845878601,0.0,0.0,0.0,0.0,0.0,446.79181891679764,461.67814737558365,0.0,0.0,16850.0,2351.0,2265.0,155.82534688711166,7.798412203788757,0.0,0.0,0.0,0.0,0.0,461.4704419374466,469.26885414123535,0.0,0.0,0.2387589803063556,194560,760,0.4168850890115688,0.7952868009868421,40,1.0
272,3,0.0032010376850949577,1.0,1.0,0.7304533305921053,0.9399490702706454,0.6865889289661458,0.04375418872437685,0.18642064144736842,0.5708808886304781,0.10642398144853743,0.039483549257152174,0.08312602796052632,0,0.0,0,0.004016079657901029,0.15324539660819267,0.07177250268869102,0.020696329895995166,0.256895384280973,0.007165075430193132,36270,0.6038599393438103,0.036807640328219066,1.0,1.0,11710.0,2952.0,2813.0,194.0259833931923,15.042156100273132,0.0,0.0,0.0,0.0,0.0,818.9445246458054,833.9866807460785,0.0,0.0,15219.0,1091.0,935.0,91.12951672077179,12.474511504173279,0.0,0.0,0.0,0.0,0.0,593.7227039933205,606.1972154974937,0.0,0.0,13760.0,2989.0,2760.0,230.44906789064407,26.61058109998703,0.0,0.0,0.0,0.0,0.0,963.5519526600838,990.1625337600708,0.0,0.0,11518.0,1152.0,1002.0,71.27596086263657,12.339979529380798,0.0,0.0,0.0,0.0,0.0,1692.9318281412125,1705.2718076705933,0.0,0.0,17489.0,3142.0,2953.0,225.82871639728546,14.210522651672363,0.0,0.0,0.0,0.0,0.0,806.3066210150719,820.5171436667442,0.0,0.0,13445.0,474.0,406.0,28.88182705640793,7.5769904255867,0.0,0.0,0.0,0.0,0.0,700.9979258179665,708.5749162435532,0.0,0.0,10276.0,2433.0,1909.0,154.21771681308746,61.461197912693024,0.0,0.0,0.0,0.0,0.0,1299.0108860135078,1360.4720839262009,0.0,0.0,18591.0,2564.0,2415.0,237.6509234905243,17.170422792434692,0.0,0.0,0.0,0.0,0.0,513.846703350544,531.0171261429787,0.0,0.0,14232.0,918.0,809.0,75.79504477977753,11.179665863513947,0.0,0.0,0.0,0.0,0.0,399.51795452833176,410.6976203918457,0.0,0.0,15877.0,1865.0,1737.0,133.76496303081512,12.640663862228394,0.0,0.0,0.0,0.0,0.0,533.2771646976471,545.9178285598755,0.0,0.0,0.25689538480027724,194560,760,0.35767177966864483,0.67529296875,40,1.0
273,3,0.0029779735742292705,1.0,1.0,0.7306178042763158,0.9442220330318012,0.6898654285230135,0.04507976469926928,0.18983347039473683,0.5786931753455511,0.10985533376959594,0.0391504718689248,0.07954872532894737,0,0.0,0,0.0044335516707322215,0.15618072827591709,0.07152456520860524,0.022234776723933848,0.2613603187642232,0.006986696885034785,36934,0.629772025775708,0.03692648607355199,1.0,1.0,10014.0,2118.0,1938.0,159.12777769565582,15.217202305793762,0.0,0.0,0.0,0.0,0.0,763.1038115024567,778.3210138082504,0.0,0.0,14931.0,2598.0,2428.0,174.06042581796646,17.2275487780571,0.0,0.0,0.0,0.0,0.0,582.2662375569344,599.4937863349915,0.0,0.0,13572.0,1962.0,1805.0,146.3246488571167,17.244626760482788,0.0,0.0,0.0,0.0,0.0,948.8189631700516,966.0635899305344,0.0,0.0,12822.0,1242.0,1043.0,80.56592208147049,20.46496421098709,0.0,0.0,0.0,0.0,0.0,2094.36846023798,2114.833424448967,0.0,0.0,12116.0,1097.0,934.0,82.08335947990417,13.696224331855774,0.0,0.0,0.0,0.0,0.0,1024.477558195591,1038.1737825274467,0.0,0.0,14774.0,1414.0,1350.0,68.94020718336105,5.429837167263031,0.0,0.0,0.0,0.0,0.0,674.7643204331398,680.1941576004028,0.0,0.0,11864.0,1440.0,1066.0,84.24677872657776,41.78423970937729,0.0,0.0,0.0,0.0,0.0,1259.4634746909142,1301.2477144002914,0.0,0.0,17878.0,2009.0,1914.0,130.86144441366196,10.093173086643219,0.0,0.0,0.0,0.0,0.0,487.66952884197235,497.76270192861557,0.0,0.0,15866.0,1054.0,974.0,90.13998198509216,10.376215517520905,0.0,0.0,0.0,0.0,0.0,382.8790858387947,393.2553013563156,0.0,0.0,18312.0,2984.0,2882.0,227.22428232431412,11.084774613380432,0.0,0.0,0.0,0.0,0.0,390.2887797355652,401.3735543489456,0.0,0.0,0.2613603187822982,194560,760,0.35433394122672707,0.6829307154605263,40,1.0
