loss,L_sup,L_A,L_B,L_proto,n_batches,cnt_u,cnt_a,cnt_b,cnt_c,hce_all,hce_hc,hce_den_hc,a_correct,a_total,b_correct,b_total,lr,gate,aux_scale,tau0,delta0,eta_B,tau_warmup,a_ratio_cap,b_ratio_cap,use_a_for_proto,lambda_A_scale,lambda_B_scale,r_mean,m_mean,alpha_t,round,acc,phase
0.07117673924474634,0.04068005949122476,0.030496679655028086,0.0,1.7041915807284809,95.0,24320.0,6555.125,0.0,17764.875,18266.75,3500.875,14224.25,3054.25,6555.125,0.0,0.0,0.09303710135019717,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.27,0.35000000000000003,0.0,1.0,1.0,0.883306502668481,0.0,1.0,51,0.2701,1
0.08957001296313186,0.03002741091584444,0.05954260219525742,0.0,1.6883616417646408,95.0,24320.0,9690.0,0.0,14630.0,18056.75,5696.375,13872.5,3993.625,9690.0,0.0,0.0,0.09276821300802535,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8767421772605495,0.0,1.0,52,0.2665,1
0.08723270384423239,0.03206717613647925,0.055165527692971464,0.0,1.6488112297497297,95.0,24320.0,9690.0,0.0,14630.0,18749.5,6220.125,14310.75,3469.875,9690.0,0.0,0.0,0.09249463464934321,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8793369777892766,0.0,1.0,53,0.2802,1
0.0998565071801606,0.04085620515964508,0.05900030185125376,0.0,1.665888498331371,95.0,24320.0,9690.0,0.0,14630.0,18312.25,6120.25,14610.125,3569.75,9690.0,0.0,0.0,0.09221639627510075,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8883782329527955,0.0,1.0,54,0.264,1
0.07512258405852328,0.03371821570395504,0.04140436824665429,0.0,1.6868953896196264,95.0,24320.0,9690.125,0.0,14629.875,17570.5,5435.25,15561.625,4254.875,9690.125,0.0,0.0,0.0919335283972712,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.898775015771389,0.0,1.0,55,0.2699,1
0.08791932087685717,0.037700258403645805,0.05021906269830652,0.0,1.6411496093398648,95.0,24320.0,9690.125,0.0,14629.875,18064.375,5714.125,15240.75,3976.0,9690.125,0.0,0.0,0.09164606203550497,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8953083785740953,0.0,1.0,56,0.2723,1
0.08084087597426812,0.028565472299516458,0.05227540355898734,0.0,1.6220528633970963,95.0,24320.0,9690.125,0.0,14629.875,17008.25,5091.0,14665.375,4599.125,9690.125,0.0,0.0,0.0913540287137281,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8883958022061148,0.0,1.0,57,0.2662,1
0.0787271717734831,0.024021315898387813,0.05470585581527925,0.0,1.6515544739208725,95.0,24320.0,9690.0,0.0,14630.0,16841.625,4844.125,14813.5,4845.875,9690.0,0.0,0.0,0.0910574604566852,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8917112731619885,0.0,1.0,58,0.2678,1
0.08789045682765152,0.030741499775888914,0.05714895692470141,0.0,1.648273640871048,95.0,24320.0,9690.0,0.0,14630.0,18753.5,6008.5,14106.125,3681.5,9690.0,0.0,0.0,0.09075638978642772,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8795277911581492,0.0,1.0,59,0.2769,1
0.05413488093304056,0.030068856188460665,0.02406602481396955,0.0,1.6529029124661494,95.0,24320.0,6555.25,0.0,17764.75,17455.875,3179.5,15716.75,3375.75,6555.25,0.0,0.0,0.09045084971874738,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.27,0.35000000000000003,0.0,1.0,1.0,0.899924115209203,0.0,1.0,60,0.272,1
0.08769390214001761,0.034977536017686356,0.052716366167939996,0.0,1.626799942317762,95.0,24320.0,9690.0,0.0,14630.0,18695.75,5986.25,14170.5,3703.75,9690.0,0.0,0.0,0.09014087375955572,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8775232515837016,0.0,1.0,61,0.2758,1
0.08785489491910037,0.03532733939148449,0.05252755541771062,0.0,1.6164403509152565,95.0,24320.0,9690.0,0.0,14630.0,17297.75,5444.75,14766.125,4245.25,9690.0,0.0,0.0,0.08982649590120982,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8902259563929156,0.0,1.0,62,0.2665,1
0.07834708499722183,0.02883614755456189,0.04951093758603461,0.0,1.639565663902383,95.0,24320.0,9690.0,0.0,14630.0,18172.875,5783.75,15350.375,3906.25,9690.0,0.0,0.0,0.08950775061878452,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8957352837449626,0.0,1.0,63,0.2723,1
0.07259300592367686,0.02838046155359878,0.044212544478757894,0.0,1.604409105213065,95.0,24320.0,9690.125,0.0,14629.875,17740.125,5684.125,15811.25,4006.0,9690.125,0.0,0.0,0.089184672866292,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.9028546632120484,0.0,1.0,64,0.2672,1
0.07348232921335454,0.023948944909352576,0.04953338438154836,0.0,1.570601912705522,95.0,24320.0,9690.0,0.0,14630.0,17562.5,5207.25,15315.5,4482.75,9690.0,0.0,0.0,0.08885729807284856,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8976352030509397,0.0,1.0,65,0.2744,1
0.09302296363135898,0.038306234825722645,0.054716728924234445,0.0,1.620936852693558,95.0,24320.0,9690.0,0.0,14630.0,17729.375,5671.125,14826.625,4018.875,9690.0,0.0,0.0,0.08852566213878946,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8915463386397613,0.0,1.0,66,0.2599,1
0.07875795309909767,0.032166539010320676,0.046591414202396805,0.0,1.591960562059754,95.0,24320.0,9690.25,0.0,14629.75,17679.875,5420.0,15392.625,4270.25,9690.25,0.0,0.0,0.08818980143173213,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8975203816827975,0.0,1.0,67,0.2697,1
0.054433829069603236,0.028203204533546293,0.026230624593843364,0.0,1.5604560964985899,95.0,24320.0,6555.0,0.0,17765.0,18712.125,3661.625,14944.75,2893.375,6555.0,0.0,0.0,0.08784975278258783,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.27,0.35000000000000003,0.0,1.0,1.0,0.8903968037743317,0.0,1.0,68,0.2713,1
0.11814173965494296,0.05453125295396986,0.06361048669940303,0.0,1.6019653563436709,95.0,24320.0,9690.0,0.0,14630.0,18387.375,6148.25,14996.0,3541.75,9690.0,0.0,0.0,0.08750555348152299,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8945659457068694,0.0,1.0,69,0.2574,1
0.08641620829676916,0.03307562890285657,0.05334057937847989,0.0,1.6012861725531127,95.0,24320.0,9690.0,0.0,14630.0,18709.75,6071.625,14288.0,3618.375,9690.0,0.0,0.0,0.08715724127386971,0.0,0.0,0.92,0.12,0.7000000000000001,0.9500000000000001,0.39999999999999997,0.35000000000000003,0.0,1.0,1.0,0.8842589163466503,0.0,1.0,70,0.266,1
