round,phase,acc,lr,ramp,loss,L_sup,L_A,L_B,L_proto,L_feature,a_ratio,a_prec,b_ratio,b_prec,c_ratio,c_prec,a_wrong_weight,geometry_mix,geometry_valid,target_entropy,teacher_correct,fused_correct,correction_good,correction_bad,feature_std,global_valid_classes,global_prototypes,prototype_upload_bytes,update_norm_mean,clip_fraction,clip_cap,seconds,steps,u_visits,best_acc,best_round
110,main,0.726,0.10550524823068501,1.0,0.23103225517429804,0.020577005387952485,9.26591331096317e-05,0.11678257225277393,0.037985262556589745,0.05559475553271018,0.0007658305921052632,1.0,0.6029862253289474,0.8875525286190408,0.39624794407894737,0.4699328092977404,0.0,0.4212309901651583,1.0,1.1736129103522552,0.6952970805921053,0.7221576891447369,0.03700657894736842,0.010145970394736843,0.07168282193965034,10,30,247120,5.087009696625447,0.0,11.271068125085359,140.51820540428162,760,194560.0,0.7363,108
111,main,0.6982,0.10478609179760853,1.0,0.23603243735667906,0.018635764351538932,0.0,0.12132853166641373,0.03791287631335619,0.05815526422260231,0.0,0.0,0.6010022615131579,0.8748407180302914,0.3989977384868421,0.42185265815610146,0.0,0.41083007341152744,1.0,1.1462335725363932,0.6520764802631579,0.6940995065789474,0.04838096217105263,0.0063579358552631575,0.0697102278569027,10,30,247120,5.215356823642226,0.0,11.167338698150706,140.7337143421173,760,194560.0,0.7363,108
112,main,0.6823,0.10406366898390772,1.0,0.23951840906551009,0.017909915323023023,1.6613504368778145e-05,0.13202226348221302,0.03916453201029646,0.05040508396433372,0.00012335526315789474,1.0,0.6690532483552631,0.8983798234629833,0.3308233963815789,0.4730676609958829,0.0,0.41037753322406817,1.0,1.0947451750698842,0.73154296875,0.7576891447368421,0.033275082236842106,0.00712890625,0.0750529478451139,10,30,247120,5.12256743715602,0.0,11.23005770921501,138.28617548942566,760,194560.0,0.7363,108
113,main,0.7025,0.10333805901138504,1.0,0.24801117140603693,0.02010049643106054,0.00014868784156102553,0.13242387990712334,0.03582734331782711,0.05951076321990082,0.0012541118421052632,1.0,0.6423057154605263,0.8934038586186753,0.35644017269736844,0.45451268223045754,0.0,0.410187059209535,1.0,1.0882661183413707,0.7053042763157895,0.7370990953947368,0.039134457236842106,0.007339638157894737,0.07059367415740302,10,30,247120,5.180949001584995,0.0,11.196735777789808,139.7351372241974,760,194560.0,0.7363,108
114,main,0.72,0.10260934145135085,1.0,0.23976247751791227,0.013124427251157039,0.0002468229280279239,0.13635473228794964,0.032768776434424676,0.05726771751222642,0.0018606085526315789,1.0,0.6554122121710526,0.9014327501431182,0.3427271792763158,0.46695460475997663,0.0,0.4123845627825511,1.0,1.0856413251475283,0.7191611842105263,0.7527086759868421,0.04122121710526316,0.007673725328947369,0.0743154790595566,10,30,247120,4.506837205543503,0.0,11.127426588815451,139.37362551689148,760,194560.0,0.7363,108
115,main,0.7097,0.1018775962158975,1.0,0.2349702535099105,0.013616840437105949,7.627110119899858e-05,0.12667575823143123,0.03333113889553045,0.06127024514012431,0.0006064967105263158,1.0,0.6102179276315789,0.8860718978471076,0.38917557565789473,0.4379671940621781,0.0,0.4136289614988001,1.0,1.125379431639847,0.6668739720394737,0.7117495888157894,0.051870888157894736,0.006995271381578947,0.07242873282612938,10,30,247120,4.590894352656314,0.0,10.96636835059823,139.5122721195221,760,194560.0,0.7363,108
116,main,0.6823,0.10114290354913615,1.0,0.23373567715875412,0.017559261160587133,0.0,0.12894307524456006,0.03521908850311056,0.0520142516709472,0.0,0.0,0.6158100328947368,0.8783343905451875,0.38418996710526315,0.43852678332530637,0.0,0.41525646581461556,1.0,1.136419299401735,0.6737150493421052,0.7093647203947369,0.043338815789473684,0.007689144736842105,0.07074546235074339,10,29,247120,5.083939146481217,0.0,10.77839671796605,139.52056050300598,760,194560.0,0.7363,108
117,main,0.705,0.10040534401839686,1.0,0.22798732827956739,0.016319476974316977,0.00012999238649507263,0.12244694343719044,0.03468445599030115,0.054406459014372605,0.0011924342105263158,1.0,0.6142475328947369,0.8953208153429059,0.38456003289473684,0.4400828655439722,0.0,0.41715151471527,1.0,1.1191586383863499,0.6805150082236842,0.7203793174342106,0.04691097861842105,0.007046669407894736,0.07081725427292679,10,30,247120,4.934404203308146,0.0,10.748199779220037,138.33055543899536,760,194560.0,0.7363,108
118,main,0.7015,0.09966499850539375,1.0,0.23598742641900716,0.015770213507053803,0.00032608890212845596,0.12437901436596324,0.03421941328989832,0.06129269558005035,0.0022049753289473686,1.0,0.6104646381578948,0.8820681642137878,0.3873303865131579,0.4482808954471264,0.0,0.40764763182715363,1.0,1.1455516675585196,0.6777395148026316,0.7143092105263158,0.04463918585526316,0.008069490131578948,0.07264534064421528,10,30,247120,4.756736288864873,0.0,10.643197280285975,140.81114840507507,760,194560.0,0.7363,108
119,main,0.6786,0.09892194819735525,1.0,0.23098745165686857,0.013714439666766434,0.0,0.13265613473853782,0.03403936369393609,0.05057751306969868,0.0,0.0,0.656506990131579,0.9032255539027636,0.3434930098684211,0.4560227442765225,0.0,0.41878247676711333,1.0,1.0788636040530706,0.7189658717105263,0.7496145148026315,0.03848170230263158,0.007833059210526315,0.07343334735518223,10,30,247120,4.693049244275467,0.0,10.527008278094476,165.58736777305603,760,194560.0,0.7363,108
120,main,0.6775,0.09817627457812106,1.0,0.24268075398316508,0.026015914626259472,8.177411447449182e-05,0.1265788063946131,0.036483902111649515,0.05352035584418397,0.0007247121710526316,1.0,0.6257401315789474,0.8918303982126429,0.37353515625,0.46815273477812175,0.0,0.4152216637997251,1.0,1.1394118443131447,0.6964586759868421,0.7336502878289474,0.045487253289473686,0.008295641447368421,0.07204056890485318,10,30,247120,5.672952844064128,0.0,10.481296185322709,140.3214499950409,760,194560.0,0.7363,108
121,main,0.7322,0.0974280594192065,1.0,0.22860504780945026,0.014581170293470343,0.0,0.13179307808413318,0.0340502908085718,0.04818050794695553,0.0,0.0,0.6798262746710526,0.9036872386914347,0.3201737253289474,0.4866036312266226,0.0,0.4106734788339389,1.0,1.0827007504670243,0.7402086759868421,0.7701480263157895,0.03672388980263158,0.006784539473684211,0.07294620917129674,10,30,247120,4.458197671127294,0.0,10.691577644237892,140.31696772575378,760,194560.0,0.7363,108
122,main,0.7502,0.09667738477083536,1.0,0.23785025978362875,0.016194998173121252,0.0002852904544756472,0.12857290086777587,0.034241797409853655,0.05855527277545709,0.0015059621710526315,0.9931740614334471,0.6238024259868421,0.8829088632000461,0.37469161184210525,0.43626886145404664,1.0279605263157895e-05,0.40944222831412364,1.0,1.1356518579156776,0.6846833881578948,0.71572265625,0.0388671875,0.007827919407894736,0.07211682497964877,10,30,247120,4.822334294641642,0.0,10.641161777549739,141.39206552505493,760,194560.0,0.7502,122
123,main,0.7255,0.0959243329529422,1.0,0.22610250242838734,0.012769912117303312,0.0001394907680629618,0.12832834677476632,0.03203203909736323,0.05283271344623675,0.0010639391447368422,1.0,0.6523180509868421,0.9054170113855731,0.34661800986842106,0.4525045226726771,0.0,0.4127281676781805,1.0,1.0764931819940868,0.7115594161184211,0.7485300164473684,0.04372430098684211,0.006753700657894737,0.07219683984294534,10,30,247120,4.382224106408429,0.0,10.58741298619584,142.60667037963867,760,194560.0,0.7502,122
124,main,0.7222,0.09516898654614492,1.0,0.23318191103049016,0.015157551925202777,0.0002791471788441413,0.1240205882852407,0.03490726043911357,0.05881736294219368,0.001274671052631579,0.9919354838709677,0.6103772615131579,0.882573365331986,0.3883480674342105,0.43837103114205167,1.0279605263157895e-05,0.4177784443685883,1.0,1.1610354730957433,0.6726305509868421,0.7102076480263158,0.045389597039473685,0.0078125,0.07042608277284002,10,30,247120,4.710209265856014,0.0,10.457610589098548,168.45613551139832,760,194560.0,0.7502,122
125,main,0.6933,0.09441142838268907,1.0,0.2416850710973928,0.01607117430091756,5.5098995098409143e-05,0.13251320173669803,0.03416336665763275,0.05888222834389461,0.000390625,1.0,0.6316663240131579,0.8886221795487278,0.3679430509868421,0.4393954209563189,0.0,0.41184474959185247,1.0,1.1113808174666606,0.6897666529605263,0.723375822368421,0.040553042763157895,0.006943873355263158,0.07346270803950335,10,30,247120,4.831498873731722,0.0,10.45443610744591,140.58991742134094,760,194560.0,0.7502,122
126,main,0.7257,0.0936517415373641,1.0,0.24290509490590345,0.012698616377747385,0.00016028233263856045,0.13918124680456362,0.03180679219872936,0.05905815706539311,0.0007761101973684211,0.9933774834437086,0.6526829769736842,0.8860819302915282,0.3465409128289474,0.46313572519763285,5.139802631578947e-06,0.4113378782021372,1.0,1.0931312757103067,0.7055407072368421,0.7395970394736842,0.041879111842105264,0.007822779605263157,0.0747520805336535,10,30,247120,4.488122312583977,0.0,10.411006232042826,138.0110046863556,760,194560.0,0.7502,122
127,main,0.7201,0.09289000931839357,1.0,0.22775271209447007,0.013142840973236354,0.00013798213461230165,0.13144065033350336,0.0316876728406274,0.051343565147468136,0.0008377878289473684,1.0,0.6526675575657894,0.9026247607947521,0.34649465460526313,0.4732696472542795,0.0,0.42158590935562784,1.0,1.0920286015460365,0.7197060032894737,0.7539370888157895,0.04287109375,0.008640008223684211,0.07239870683437115,10,30,247120,4.589756167168057,0.0,10.257661246606755,141.02909421920776,760,194560.0,0.7502,122
128,main,0.7559,0.09212631525829919,1.0,0.22232323568314313,0.009643718173959459,0.0005915226608474194,0.13005438421999937,0.029677773769454737,0.05235583681711241,0.0036800986842105265,0.9986033519553073,0.6548879523026315,0.8981674057214614,0.3414319490131579,0.45287449758388654,5.139802631578947e-06,0.42389103742806533,1.0,1.0971667737552995,0.7141550164473685,0.7464997944078947,0.04125719572368421,0.008912417763157895,0.073343574221393,10,30,247120,4.019984053579347,0.0,10.164747113170927,142.9887180328369,760,194560.0,0.7559,128
129,main,0.7185,0.0913607431047407,1.0,0.23459195100555294,0.009872303022539677,0.0007899879738033633,0.1388100017058222,0.028832850164096608,0.05628680818175015,0.003777754934210526,0.998639455782313,0.673108552631579,0.8948304825901039,0.3231136924342105,0.4659985683607731,5.139802631578947e-06,0.417888520305094,1.0,1.06281376763394,0.7289165296052632,0.7566611842105263,0.03697574013157895,0.00923108552631579,0.07649595861960398,10,30,247120,4.181937421948151,0.0,10.038718513277267,141.1438925266266,760,194560.0,0.7559,128
130,main,0.6958,0.09059337681133195,1.0,0.2394751706013554,0.018944756373380906,0.00034387902040563,0.1330513701921231,0.03150632563782366,0.055628839326336194,0.0020096628289473684,0.9923273657289002,0.6207905016447368,0.8873415520653083,0.3771998355263158,0.4315555676677386,1.5419407894736843e-05,0.4144876405204597,1.0,1.1013901393664511,0.6713661595394737,0.7156301398026316,0.05196854440789474,0.007704564144736842,0.07080390715089284,10,30,247120,5.025058838959962,0.0,9.912501567304227,142.26266479492188,760,194560.0,0.7559,128
131,main,0.69,0.08982430052843444,1.0,0.22983531202924878,0.016344116371615917,0.00018903304515237993,0.12628047986838378,0.03410524573961371,0.052916436304191225,0.0012284128289473683,0.9916317991631799,0.6458418996710527,0.8931041343360789,0.3529296875,0.46512102059243293,1.0279605263157895e-05,0.4160049682777179,1.0,1.0981459058429066,0.7125102796052631,0.7421772203947369,0.038589638157894735,0.008922697368421053,0.07586174850401126,10,30,247120,4.803633976980263,0.0,10.01384805503602,138.18115973472595,760,194560.0,0.7559,128
132,main,0.6857,0.08905359859392936,1.0,0.22371677030858242,0.013347680558983579,0.0006616419224404748,0.12452216668446597,0.030743265044140187,0.054442015322121354,0.0041015625,0.9962406015037594,0.6305047286184211,0.8943271025751808,0.36539370888157896,0.45389711777862174,1.5419407894736843e-05,0.4227922926215749,1.0,1.1029422548256422,0.7045024671052632,0.7338147615131579,0.038461143092105264,0.009148848684210526,0.07548602986590643,10,30,247120,4.368531309232209,0.0,9.966640453123972,140.64400553703308,760,194560.0,0.7559,128
133,main,0.7268,0.08828135552396875,1.0,0.23556477660803418,0.013128870694957809,0.0005759991521891175,0.1341940767180763,0.03081596932177873,0.056849860809253236,0.0036389802631578948,1.0,0.6572317023026316,0.8885126416466596,0.33912931743421054,0.4752580288264803,0.0,0.41337105153422604,1.0,1.0710283466859867,0.7124331825657895,0.7487715871710526,0.04346731085526316,0.00712890625,0.07619436445008768,10,30,247120,4.214093814071249,0.0,9.83655094417431,140.8494007587433,760,194560.0,0.7559,128
134,main,0.6784,0.08750765600370768,1.0,0.22942460451863314,0.012949801168169392,0.000652048924444228,0.13083924686928328,0.029441715384784496,0.05554179242861114,0.005329975328947368,0.996142719382835,0.6211091694078947,0.8890626680900011,0.3735608552631579,0.4514446890478811,2.055921052631579e-05,0.42225476303382925,1.0,1.1140996557317282,0.6850637335526316,0.7261564555921053,0.049784128289473685,0.00869140625,0.07396043746879226,10,30,247120,4.4493949662833785,0.0,9.738932604999723,137.79600858688354,760,194560.0,0.7559,128
135,main,0.7851,0.08673258487801731,1.0,0.22416389449254462,0.012672941455668095,0.00034632014967907085,0.1267491531068165,0.028775821702162686,0.05561965747344259,0.0026932565789473686,0.9980916030534351,0.6236842105263158,0.8839085574894515,0.37362253289473685,0.46630991030649865,5.139802631578947e-06,0.42399857714772227,1.0,1.1129146298295574,0.6880242598684211,0.7281918174342106,0.04814453125,0.007976973684210527,0.0751554259736287,10,30,247120,4.200838548945392,0.0,9.686789477122291,141.93183970451355,760,194560.0,0.7851,135
136,main,0.7838,0.08595622714218087,1.0,0.22954245774369492,0.008133534362193466,0.0011111659656595101,0.139139159376684,0.028009165644547657,0.05314943244386661,0.00786389802631579,1.0,0.6898231907894737,0.895501147438381,0.30231291118421055,0.44867217518446734,0.0,0.4161721590318178,1.0,1.0174587332888654,0.7346217105263158,0.7612407483552631,0.033403577302631576,0.006784539473684211,0.07716718003840038,10,30,247120,3.6975261362366743,0.0,9.538126711384685,138.3488953113556,760,194560.0,0.7851,135
137,main,0.7651,0.08517866793257282,1.0,0.23602931679863678,0.005963184201123352,0.0003015815843881635,0.14544200774674354,0.02654090999919725,0.057781633342567244,0.00185546875,0.997229916897507,0.6829718338815789,0.8805153560758284,0.3151726973684211,0.44334637964774953,5.139802631578947e-06,0.4146486841534313,1.0,1.0599364760674927,0.7204409950657895,0.7429481907894737,0.03160464638157895,0.009097450657894737,0.07794088974693104,10,30,247120,3.4325956036712686,0.0,9.29776956769103,151.12129259109497,760,194560.0,0.7851,135
138,main,0.7178,0.08439999251732282,1.0,0.23436277338156575,0.01338853832773901,0.0006453214592511358,0.13510047715941542,0.03053710455270974,0.05469133077973598,0.0043842516447368425,1.0,0.6578125,0.9012376547068384,0.33780324835526315,0.45532005538396,0.0,0.412002778680701,1.0,1.0685918629953737,0.7095240542763158,0.7510382401315789,0.04825246710526316,0.00673828125,0.07332338490278313,10,30,247120,4.42970386796322,0.0,9.05466022091099,148.0401895046234,760,194560.0,0.7851,135
139,main,0.741,0.083620286286965,1.0,0.23128649612986726,0.012642761637011732,0.0013385721640875809,0.13366198613749522,0.029310969670156114,0.054332206042875586,0.009441817434210527,1.0,0.6435958059210526,0.9006772189301857,0.34696237664473684,0.44401155469965187,0.0,0.41718488614025867,1.0,1.0670891986865747,0.7039216694078947,0.7431692023026316,0.04625822368421053,0.007010690789473684,0.07250258108404906,10,30,247120,4.35959170428366,0.0,9.118092269898492,147.52624940872192,760,194560.0,0.7851,135
140,main,0.6926,0.08283963474507403,1.0,0.2346928653356276,0.009794001529256715,0.0010803986518734938,0.1381549646685782,0.026152035995925728,0.05951146432933839,0.008069490131578948,0.9949044585987261,0.6504471628289473,0.8951094815528917,0.3414833470394737,0.4645614774454763,4.111842105263158e-05,0.422851858915467,1.0,1.0528585329651832,0.7035670230263158,0.7488898026315789,0.05295538651315789,0.007632606907894737,0.07623046054259727,10,30,247120,3.9790065071707406,0.0,9.058942273143538,149.85498213768005,760,194560.0,0.7851,135
141,main,0.7859,0.0820581234988886,1.0,0.22852823228428237,0.011695680451923277,0.0024241416530410213,0.13267349173363888,0.026730395973611036,0.05500452193725658,0.017074424342105262,0.9948826008428657,0.6389699835526316,0.8868627230167796,0.34395559210526316,0.44581589958158996,8.73766447368421e-05,0.4231731472046752,1.0,1.0610742683473386,0.6970189144736842,0.7370065789473684,0.04713712993421053,0.007149465460526316,0.07379792333139401,10,30,247120,4.045334745894491,0.0,8.914597702959515,186.9919273853302,760,194560.0,0.7859,141
142,main,0.775,0.08127583824992367,1.0,0.23770793023470202,0.00726836943578842,0.0011721540717381255,0.14953993404970356,0.025624599013673633,0.054102873765422325,0.008552631578947369,0.9975961538461539,0.6990080180921052,0.8929403892675681,0.29243935032894736,0.4460867884071216,2.055921052631579e-05,0.4136509424369586,1.0,0.9978648213179488,0.7347707648026316,0.7631578947368421,0.035315583881578946,0.006928453947368421,0.07831261057994868,10,30,247120,3.625216630360171,0.0,8.824068263635503,142.69379544258118,760,194560.0,0.7859,141
143,main,0.7148,0.08049286478457238,1.0,0.22521318150194067,0.00855969464889648,0.001407682097851648,0.13931246135187778,0.025940800894443925,0.04999254262319913,0.010002055921052631,0.9938335046248715,0.6785361842105263,0.8906647679069204,0.31146175986842106,0.4420772962804053,6.167763157894737e-05,0.42069258721251235,1.0,1.0286884056894403,0.7219263980263158,0.7519788240131579,0.03874897203947368,0.008696546052631579,0.07457671392414915,10,30,247120,3.7865231721838066,0.0,8.699981504623379,140.11370849609375,760,194560.0,0.7859,141
144,main,0.7655,0.0797092889646985,1.0,0.23412201575150615,0.015440616737070836,0.0015601911176609544,0.13730689779316124,0.028715301508476076,0.0510990087237013,0.009410978618421053,0.997815401419989,0.6590666118421052,0.8910066444146364,0.3315224095394737,0.46900048061270366,2.055921052631579e-05,0.4189054857351278,1.0,1.0582224451397595,0.7130807976973684,0.7521073190789473,0.04727590460526316,0.00824938322368421,0.07396203867698971,10,30,247120,4.40611221408913,0.0,8.601932958470783,141.85678577423096,760,194560.0,0.7859,141
145,main,0.6835,0.07892519671822079,1.0,0.2287351740034003,0.01096009444380271,0.0008639943975331813,0.13097262292806255,0.028310014390827795,0.05762844759921886,0.0068359375,0.9992481203007518,0.6513620476973684,0.8957776041789961,0.34180201480263156,0.44770755326987566,5.139802631578947e-06,0.4196175216059936,1.0,1.0603080142485468,0.7048982319078947,0.7433336759868421,0.04678248355263158,0.00834703947368421,0.07504916211688205,10,30,247120,4.084065658888131,0.0,8.576656232364904,171.76109790802002,760,194560.0,0.7859,141
146,main,0.6821,0.07814067402968998,1.0,0.23252297943752062,0.018775640518517895,0.000850849183476193,0.13176897629899414,0.029266429596923684,0.051861083914378756,0.005926192434210526,1.0,0.633984375,0.8991471284495898,0.36008943256578946,0.4899299162134772,0.0,0.42059328552139436,1.0,1.086437067703197,0.7060752467105263,0.7523900082236842,0.05518606085526316,0.008871299342105263,0.07408802782822596,10,30,247120,4.719210703049721,0.0,8.534060398319143,141.7329740524292,760,194560.0,0.7859,141
147,main,0.7314,0.0773558069308596,1.0,0.23166191813192868,0.016597738768311835,0.0009249373154919963,0.13081217350340205,0.030164646092606218,0.05316242251153055,0.006188322368421053,1.0,0.6443307976973685,0.8939861679469692,0.3494808799342105,0.47184351790572837,0.0,0.41502250272192454,1.0,1.072215675758688,0.7037520559210526,0.7471114309210526,0.05073499177631579,0.007375616776315789,0.07376523518836813,10,30,247120,4.332727915655339,0.0,8.6590745799868,142.4875349998474,760,194560.0,0.7859,141
148,main,0.7954,0.07657068149125178,1.0,0.22553054441354778,0.008206346192788547,0.0012125695236471458,0.13369728989507024,0.028082616377229752,0.05433172229432354,0.009153988486842105,1.0,0.6884817023026316,0.8940732058737897,0.3023643092105263,0.45741823621404776,0.0,0.4131845917356642,1.0,1.0253092611306591,0.7376696134868421,0.7630139802631579,0.03231907894736842,0.006974712171052631,0.0790674810640906,10,30,247120,3.4625158401984097,0.0,8.66483952025966,139.2341330051422,760,194560.0,0.7954,148
149,main,0.7842,0.07578538380871844,1.0,0.22554549468975318,0.007034960399668259,0.0022670754983425325,0.1339972142669323,0.02573601534884227,0.05651022922002563,0.016077302631578947,0.9968030690537084,0.6549033717105263,0.9011442653314289,0.3290193256578947,0.4368419408254444,5.139802631578947e-05,0.42298501631931257,1.0,1.0430209297882884,0.7151778371710527,0.7499177631578947,0.04225431743421053,0.007514391447368421,0.07641440878475184,10,30,247120,3.4111535147884835,0.0,8.52309764860576,140.86812829971313,760,194560.0,0.7954,148
150,main,0.7865,0.075,1.0,0.22860749001173597,0.007031557113001135,0.002226043065801557,0.14252571020471422,0.025414583866337413,0.051409595861638846,0.014422286184210526,0.9978617248752673,0.6844880756578947,0.8987414960878249,0.30108963815789475,0.4309832707408672,3.0838815789473685e-05,0.4181384192485558,1.0,0.9902623529496946,0.7257606907894737,0.7593338815789473,0.03969469572368421,0.0061215049342105265,0.07620161749226483,10,30,247120,3.3744396473320744,0.0,8.375289113428241,138.71422052383423,760,194560.0,0.7954,148
151,main,0.7682,0.07421461619128157,1.0,0.23346536767325904,0.007796185152083605,0.002721284251617219,0.14318920718996148,0.024355594384925145,0.05540309697634688,0.01866262335526316,0.9928394381713027,0.6748920641447368,0.9009116041033608,0.3064453125,0.45025326221864415,0.00013363486842105264,0.41620974258372656,1.0,1.016083131103139,0.7300267269736842,0.7645250822368421,0.04239823190789474,0.007899876644736842,0.07550737487740422,10,30,247120,3.5039834675561408,0.0,8.200493015284213,142.05173087120056,760,194560.0,0.7954,148
152,main,0.7798,0.07342931850874825,1.0,0.23640331994546088,0.00812047272805725,0.005179901201326605,0.14146177672634,0.023595456695674283,0.058045712500614556,0.036333264802631576,0.998019521855991,0.6481291118421053,0.9035606661379857,0.31553762335526314,0.44817644280106206,7.195723684210526e-05,0.4225356688232798,1.0,0.9787014038154953,0.716051603618421,0.7633018092105263,0.05279091282894737,0.005540707236842106,0.07471640586951062,10,30,247120,3.593062309561571,0.0,8.093347478881984,140.72433137893677,760,194560.0,0.7954,148
153,main,0.7728,0.07264419306914037,1.0,0.24264449775218963,0.006102878152159974,0.0036219639925931055,0.1483886689928017,0.023641547053366116,0.060889440196517264,0.025390625,0.9961538461538462,0.6694078947368421,0.8978194103194104,0.3052014802631579,0.44107443583698214,9.765625e-05,0.4189452151326757,1.0,0.9874227336362789,0.7184261924342106,0.7609169407894737,0.04808799342105263,0.0055972450657894735,0.07705412450197496,10,30,247120,3.2883578486890888,0.0,8.002866890004194,144.15117287635803,760,194560.0,0.7954,148
154,main,0.7048,0.07185932597031003,1.0,0.23550306501749316,0.0061696622594210665,0.005232270179399884,0.14630459427441422,0.02248267031666872,0.05531386794816506,0.03693976151315789,0.997356337832197,0.6762284128289474,0.8989944286941254,0.2868318256578947,0.47306741210622516,9.765625e-05,0.41599367100157236,1.0,0.9671682917758038,0.7437397203947368,0.7804584703947368,0.044145764802631576,0.007427014802631579,0.0785669338840403,10,30,247120,3.3557546421220295,0.0,7.870169061505685,141.5700032711029,760,194560.0,0.7954,148
155,main,0.7176,0.0710748032817792,1.0,0.22455611754404872,0.012810303936337157,0.004462631777795123,0.12769756648003272,0.025222195917740463,0.05436341918906883,0.029764597039473685,0.998791227767225,0.6402549342105263,0.9176273200179822,0.32998046875,0.48461861964766906,3.597861842105263e-05,0.42700544332987384,1.0,1.0433665692021972,0.732581208881579,0.7771587171052632,0.05268811677631579,0.00811060855263158,0.07423279097205714,10,30,247120,4.075581209158575,0.0,7.751222121884483,139.22016310691833,760,194560.0,0.7954,148
156,main,0.7177,0.07029071103530152,1.0,0.22649460725094142,0.011175953788054022,0.00280744933318745,0.13386643899016473,0.02608691832589868,0.05255784638667185,0.018487870065789475,1.0,0.669140625,0.9043997910713737,0.3123715049342105,0.45808309337721104,0.0,0.4212326018433822,1.0,1.0263194563357454,0.7346576891447368,0.7667506167763158,0.03934518914473684,0.007252261513157895,0.07543175599880908,10,30,247120,3.8736985454407273,0.0,7.756353374622014,143.1479263305664,760,194560.0,0.7954,148
157,main,0.7325,0.06950713521542763,1.0,0.22133814541524963,0.010610631347088584,0.0029659665032292985,0.1338003267926213,0.025963500048965214,0.04799772004204753,0.02061060855263158,0.9960099750623441,0.6576891447368421,0.89631134729603,0.3217002467105263,0.42005112637801567,8.223684210526316e-05,0.41993595679339607,1.0,1.0271731358609701,0.7184004934210526,0.7451531661184211,0.03457545230263158,0.007822779605263157,0.07289903707998363,10,30,247120,3.6880282293989985,0.0,7.7728128244100025,141.8137993812561,760,194560.0,0.7954,148
158,main,0.7622,0.06872416175007633,1.0,0.22593338218958756,0.011487365252775673,0.0018391238460600634,0.13175769508081048,0.02710351461152497,0.05374568278754228,0.013764391447368421,0.9996265870052278,0.651135896381579,0.8993961400323638,0.3350997121710526,0.4340690522570057,5.139802631578947e-06,0.4208511016478664,1.0,1.0449999995137516,0.7004831414473685,0.7448447779605263,0.05014391447368421,0.005782277960526316,0.07344305410883144,10,30,247120,3.8082079908945,0.0,7.724135634270634,148.8791651725769,760,194560.0,0.7954,148
159,main,0.7488,0.06794187650111143,1.0,0.2226712272551499,0.009659425823299803,0.0028144033017988,0.1288379601497007,0.02555314895059717,0.05580628891475499,0.020255962171052633,0.9954326313118498,0.6397666529605263,0.8962505924979715,0.33997738486842105,0.4308801741601911,9.251644736842106e-05,0.4202547959983349,1.0,1.0544717152651988,0.69970703125,0.7400442023026316,0.04771278782894737,0.007375616776315789,0.07402027652255799,10,30,247120,3.485083700340908,0.0,7.732099076158505,148.21360230445862,760,194560.0,0.7954,148
160,main,0.7479,0.067160365254926,1.0,0.22224369815697795,0.00840050302163275,0.0032576626824792534,0.12943628528400472,0.024545793428919032,0.05660345401173752,0.022383840460526317,0.9898966704936855,0.6377158717105263,0.8996566565114367,0.3399002878289474,0.4416839303806082,0.00022615131578947368,0.4198080718125168,1.0,1.0516711558166303,0.6970137746710526,0.7460115131578947,0.05623458059210526,0.007236842105263158,0.07381480240606164,10,30,247120,3.4226562614044176,0.0,7.631224608595679,143.43681931495667,760,194560.0,0.7954,148
161,main,0.7068,0.06637971371303501,1.0,0.22822627404606657,0.009978809800591798,0.004305722972237976,0.1345565030547349,0.02384682763858061,0.05553840967385392,0.0328381990131579,0.9953044294881828,0.6297388980263158,0.877328153311242,0.3374229029605263,0.4371734527563253,0.0001541940789473684,0.421545888797233,1.0,1.0421131111289326,0.6895456414473684,0.7326840049342105,0.049424342105263155,0.0062859786184210524,0.07336246995255351,10,30,247120,3.558756123284596,0.0,7.553268369982768,147.4869077205658,760,194560.0,0.7954,148
162,main,0.7556,0.06560000748267719,1.0,0.2237502087103693,0.010622801675497996,0.00352350795254001,0.13165603787883332,0.026011570300416727,0.05193629029304966,0.024198190789473686,0.9912914188615123,0.6662777549342105,0.8964290948924254,0.3095240542763158,0.45905913219640987,0.00021073190789473685,0.4158910186667191,1.0,1.0300907106775987,0.7285516036184211,0.7633480674342106,0.04160670230263158,0.006810238486842105,0.07648542709158439,10,30,247120,3.592199688395943,0.0,7.49870426665332,150.8903226852417,760,194560.0,0.7954,148
163,main,0.7459,0.06482133206742717,1.0,0.2262738037462297,0.009577669896124894,0.003936096521838886,0.13736533959837335,0.023977119568735362,0.051417578134293616,0.026690995065789473,0.998844598497978,0.6845086348684211,0.9103455525687426,0.28880037006578946,0.471800530352916,3.0838815789473685e-05,0.4170339085553822,1.0,1.00732595332359,0.7532894736842105,0.7860557154605263,0.04028577302631579,0.00751953125,0.07612465144576211,10,30,247120,3.4952696842168627,0.0,7.51303623883902,149.56914925575256,760,194560.0,0.7954,148
164,main,0.7517,0.06404377285781915,1.0,0.2269193907709498,0.009165992964373895,0.00353978702999149,0.13862836454063654,0.02370553676921286,0.05187970913309408,0.02304173519736842,1.0,0.6733090049342105,0.8992816739059076,0.30364925986842106,0.4719015538779241,0.0,0.4156681831337904,1.0,1.0038974998028656,0.7280684621710526,0.7718287417763158,0.050894325657894736,0.007134046052631579,0.0756536644540335,10,30,247120,3.4744907404924783,0.0,7.44774282392107,152.7505919933319,760,194560.0,0.7954,148
