round,client,fedavg_weight,L_sup,L_A,L_B,L_proto,L_feature,loss,a_count,b_count,c_count,a_correct,b_correct,c_correct,a_wrong_weight,u_visits,geometry_mix,geometry_valid,target_entropy,teacher_correct,fused_correct,correction_good,correction_bad,feature_std,steps
153,18,0.125,0.3590655851585325,0.3171747104352107,14.614774145185947,2.2055244259536266,4.653744434937835,22.15028327703476,637.0,17928.0,5755.0,637.0,16741.0,2993.0,0.0,24320.0,10406.69174194336,24320.0,21976.152221679688,19606.0,20371.0,890.0,125.0,7.402289308607578,95
153,0,0.125,0.7535138343519066,0.8895158437080681,12.529043301939964,2.1579533610492945,6.119890663772821,22.4499169588089,1638.0,16316.0,6366.0,1638.0,15570.0,3160.0,0.0,24320.0,10190.738189697266,24320.0,20475.848861694336,18663.0,20368.0,1754.0,49.0,7.261737264692783,95
153,15,0.125,0.48051408628816716,0.07731821102061076,14.040990561246872,2.1474522817879915,5.610297992825508,22.356573030352592,89.0,16358.0,7873.0,88.0,14124.0,3557.0,1.0,24320.0,10125.643852233887,24320.0,26580.458587646484,16970.0,17769.0,950.0,151.0,7.2423839047551155,95
153,19,0.125,0.49683760092011653,0.4227712957072072,12.729661904275417,2.1867067143321037,6.5912335477769375,22.42721091210842,681.0,14976.0,8663.0,680.0,13354.0,3623.0,1.0,24320.0,10358.259254455566,24320.0,25094.44203186035,16472.0,17657.0,1398.0,213.0,7.485344238579273,95
154,17,0.125,0.8983432779787108,0.5564311210182495,12.031990677118301,2.178124699741602,5.252326510846615,20.917216435074806,880.0,16205.0,7235.0,875.0,14905.0,3635.0,5.0,24320.0,10099.961532592773,24320.0,25836.53158569336,18900.0,19415.0,804.0,289.0,7.505526468157768,95
154,9,0.125,0.3420104097749572,0.4668740993947722,15.60742799192667,2.1161814015358686,4.306374736130238,22.838868618011475,839.0,17960.0,5521.0,837.0,16199.0,2419.0,2.0,24320.0,9949.522598266602,24320.0,22294.48550415039,19144.0,19455.0,518.0,207.0,7.504800632596016,95
154,4,0.125,0.38622397131985053,0.5500955319730565,14.567423403263092,2.0297588519752026,5.952990688383579,23.486492663621902,946.0,15748.0,7626.0,943.0,13668.0,3564.0,3.0,24320.0,10269.598976135254,24320.0,24734.388931274414,17855.0,18175.0,648.0,328.0,7.666900932788849,95
154,1,0.125,0.3141999523213599,0.27918049941945355,16.011957608163357,2.1099166348576546,6.776320263743401,25.491574972867966,453.0,15311.0,8556.0,446.0,12963.0,3397.0,7.0,24320.0,10073.739219665527,24320.0,24928.525360107422,15640.0,16806.0,1281.0,115.0,7.499338865280151,95
154,0,0.125,0.7401874469069298,0.7597893245401792,12.753709271550179,2.2052128110080957,6.159477701410651,22.618376523256302,1450.0,16560.0,6310.0,1450.0,15736.0,3061.0,0.0,24320.0,10196.425064086914,24320.0,20100.569427490234,18562.0,20247.0,1736.0,51.0,7.254512391984463,95
154,13,0.125,0.4420024329738226,0.3565488224630826,14.759596049785614,2.023443032056093,4.3726473823189735,21.954237654805183,537.0,17391.0,6392.0,537.0,14990.0,3059.0,0.0,24320.0,10166.707374572754,24320.0,24854.841369628906,18120.0,18586.0,693.0,227.0,7.651640065014362,95
154,14,0.125,1.0375788957171608,0.15288927160872845,11.646090373396873,2.276011722162366,5.120545769110322,20.23311595618725,245.0,15436.0,8639.0,245.0,14208.0,4598.0,0.0,24320.0,10024.11515045166,24320.0,25733.770935058594,17367.0,19051.0,1847.0,163.0,6.960080124437809,95
154,11,0.125,0.5283969301672187,0.8547166659263894,13.813296273350716,2.1481802873313427,4.097856588661671,21.44244658946991,1837.0,16956.0,5527.0,1835.0,15609.0,2667.0,2.0,24320.0,10155.658714294434,24320.0,19689.14973449707,19114.0,20111.0,1062.0,65.0,7.668070271611214,95
155,3,0.125,1.743732698931126,0.5859595896909013,13.428878888487816,2.6913594659417868,4.579865200445056,23.029795974493027,1100.0,16060.0,7160.0,1100.0,14866.0,3666.0,0.0,24320.0,10379.3910446167,24320.0,24163.32667541504,18986.0,19632.0,888.0,242.0,7.15803187340498,95
155,19,0.125,1.655961769662099,0.17058720110799186,10.937204599380493,2.750177910551429,6.855166919529438,22.36909843981266,302.0,12777.0,11241.0,302.0,11524.0,4908.0,0.0,24320.0,10445.395790100098,24320.0,27684.750259399414,14383.0,16734.0,2530.0,179.0,6.252355150878429,95
155,8,0.125,2.6107152978220256,0.04016961099114269,8.629646819084883,2.8464491851627827,6.294784594327211,20.42176555097103,47.0,11324.0,12949.0,47.0,10068.0,6416.0,0.0,24320.0,10414.869117736816,24320.0,32564.268127441406,14584.0,16531.0,2223.0,276.0,6.158460326492786,95
155,14,0.125,0.36721674373256974,0.5509048967505805,12.742419645190239,1.940151920542121,3.916946094483137,19.517639130353928,804.0,17545.0,5971.0,804.0,16261.0,2959.0,0.0,24320.0,10353.165817260742,24320.0,23198.12696838379,19397.0,20024.0,805.0,178.0,7.140720538794994,95
155,18,0.125,1.0946993402321823,0.3570904955486185,13.671099729835987,2.4840242099016905,5.056230399757624,22.663144275546074,537.0,16599.0,7184.0,537.0,15465.0,3727.0,0.0,24320.0,10421.02953338623,24320.0,23679.515380859375,18555.0,19729.0,1324.0,150.0,7.200718030333519,95
155,0,0.125,0.7559354106488172,0.7939714407548308,12.252447955310345,2.0825032349675894,5.643429325893521,21.528287202119827,1595.0,16916.0,5809.0,1595.0,16141.0,2597.0,0.0,24320.0,10406.578407287598,24320.0,19730.32211303711,19026.0,20333.0,1360.0,53.0,7.481041491031647,95
155,17,0.125,0.449428358944715,0.7709362692548893,12.607319228351116,1.9411776196211576,4.455292221158743,20.224153876304626,1178.0,17081.0,6061.0,1171.0,15693.0,2989.0,7.0,24320.0,10324.631088256836,24320.0,25383.68766784668,19679.0,19853.0,391.0,217.0,7.680725485086441,95
155,13,0.125,1.058141371642705,0.12198064702533884,12.781133659183979,2.433025350794196,4.514483828097582,20.908764883875847,228.0,16266.0,7826.0,228.0,14289.0,3851.0,0.0,24320.0,10333.118255615234,24320.0,26593.40251159668,17921.0,18368.0,730.0,283.0,7.344868242740631,95
156,3,0.125,0.5427857585600577,0.2554069716788945,13.87518236041069,2.3348382860422134,3.876570113003254,20.884783685207367,521.0,17993.0,5806.0,521.0,16534.0,2772.0,0.0,24320.0,10262.788818359375,24320.0,23009.73713684082,19629.0,19827.0,372.0,174.0,7.423132352530956,95
156,0,0.125,0.7993362252018414,0.5755837335600518,12.655096307396889,2.2970773428678513,5.847557390108705,22.174650952219963,1016.0,17011.0,6293.0,1016.0,16127.0,3225.0,0.0,24320.0,10333.029151916504,24320.0,20868.2314453125,18690.0,20368.0,1742.0,64.0,7.432959444820881,95
156,2,0.125,1.9503681256901473,0.12834463687613606,13.030467331409454,2.807549685239792,5.959555521607399,23.876285314559937,144.0,15880.0,8296.0,144.0,14121.0,3503.0,0.0,24320.0,10136.272361755371,24320.0,26777.012939453125,17309.0,17768.0,690.0,231.0,7.300963953137398,95
156,18,0.125,0.4326657540805172,0.11153959887451492,14.13196498900652,2.3598711751401424,4.191642669960856,21.227684140205383,202.0,18432.0,5686.0,202.0,17115.0,3012.0,0.0,24320.0,10296.413711547852,24320.0,22270.81317138672,19725.0,20329.0,710.0,106.0,7.216181576251984,95
156,12,0.125,1.5411006758804433,0.2727133384323679,13.967808574438095,2.660685133188963,4.0046767592430115,22.44698455929756,415.0,17032.0,6873.0,415.0,15157.0,2961.0,0.0,24320.0,10143.48023223877,24320.0,23794.13087463379,17887.0,18533.0,791.0,145.0,6.839610259979963,95
156,16,0.125,0.9842194847442443,0.32808370313432533,9.701450951397419,2.418250884860754,4.326921882107854,17.75892700254917,489.0,13053.0,10778.0,489.0,11215.0,4367.0,0.0,24320.0,10354.366554260254,24320.0,29435.129272460938,15034.0,16071.0,1204.0,167.0,6.282882358878851,95
156,17,0.125,1.4253412361140363,0.1418578229349805,11.180423501878977,2.5921546909958124,5.667231667786837,21.00700882077217,231.0,15522.0,8567.0,231.0,14160.0,4281.0,0.0,24320.0,10360.496955871582,24320.0,27611.679290771484,17766.0,18672.0,1216.0,310.0,7.623874224722385,95
156,4,0.125,0.8179076186497696,0.32013168773119105,13.196099616587162,2.3556307293474674,6.0698072500526905,22.75957703590393,579.0,15265.0,8476.0,579.0,13313.0,3719.0,0.0,24320.0,10068.16722869873,24320.0,25913.979293823242,16895.0,17611.0,930.0,214.0,7.208530388772488,95
157,4,0.125,0.23206039812066592,0.43368956504855305,13.495798416435719,2.049054428935051,5.876294557005167,22.08689744770527,756.0,16499.0,7065.0,756.0,14457.0,3213.0,0.0,24320.0,10228.092567443848,24320.0,24216.262145996094,18070.0,18426.0,608.0,252.0,7.664954602718353,95
157,8,0.125,1.4098589851055294,0.03308694722363725,10.377847328782082,2.6385335102677345,4.981583099812269,19.44090996682644,48.0,14230.0,10042.0,48.0,12734.0,4598.0,0.0,24320.0,10415.854354858398,24320.0,29776.766876220703,16421.0,17380.0,1257.0,298.0,6.512038066983223,95
157,9,0.125,0.4730818720709067,0.29755232915340457,14.454453475773335,2.390937088057399,3.8784849494695663,21.49450984597206,409.0,18125.0,5786.0,409.0,16434.0,2615.0,0.0,24320.0,9954.40202331543,24320.0,23155.795288085938,18904.0,19458.0,707.0,153.0,7.182255923748016,95
157,6,0.125,2.6501217746699695,0.029630880810145754,11.279334675520658,3.147066306322813,5.579059109091759,22.685212790966034,79.0,11538.0,12703.0,79.0,9844.0,3577.0,0.0,24320.0,10100.411972045898,24320.0,28763.43539428711,12261.0,13500.0,1350.0,111.0,5.237043969333172,95
157,3,0.125,1.1332949750649277,0.11330652450124035,13.928300708532333,2.5477971956133842,4.033952122554183,21.756651490926743,124.0,18091.0,6105.0,124.0,16526.0,3007.0,0.0,24320.0,10261.079498291016,24320.0,22890.351654052734,19362.0,19657.0,504.0,209.0,7.399888463318348,95
157,12,0.125,0.788003827445209,0.40560324434773065,14.132521502673626,2.3045968618243933,4.1817880645394325,21.81251347064972,775.0,17142.0,6403.0,775.0,15410.0,2994.0,0.0,24320.0,10020.221176147461,24320.0,23249.7677154541,18751.0,19179.0,566.0,138.0,7.3317448273301125,95
157,11,0.125,0.3725344863196369,0.5510636791586876,13.74182240664959,2.195040201768279,3.7931462675333023,20.65360715985298,1204.0,18369.0,4747.0,1204.0,17076.0,2247.0,0.0,24320.0,10415.197067260742,24320.0,19140.65399169922,19927.0,20527.0,679.0,79.0,7.7221057787537575,95
157,16,0.125,1.005123504990479,0.3902013722108677,10.278169848024845,2.45923444442451,4.153959061950445,18.286688342690468,615.0,13966.0,9739.0,599.0,12211.0,4040.0,16.0,24320.0,10307.481094360352,24320.0,28653.772247314453,16076.0,16850.0,1056.0,282.0,6.353236548602581,95
158,9,0.125,1.7695693105633836,0.16579770285170525,14.475840538740158,2.973633114248514,5.147942237555981,24.532783016562462,307.0,16462.0,7551.0,307.0,14569.0,3159.0,0.0,24320.0,9992.764846801758,24320.0,24583.084259033203,17155.0,18035.0,1038.0,158.0,6.934632085263729,95
158,8,0.125,0.359653915889794,0.03576920746854739,12.123832426965237,2.3265078011900187,4.952669087797403,19.798432514071465,72.0,16793.0,7455.0,72.0,15021.0,3554.0,0.0,24320.0,10390.362335205078,24320.0,27902.235595703125,18419.0,18647.0,475.0,247.0,7.424785129725933,95
158,5,0.125,1.4279309373232536,0.0,13.209856256842613,2.7483430579304695,4.106745546683669,21.492875829339027,0.0,17207.0,7113.0,0.0,15728.0,3263.0,0.0,24320.0,10142.908042907715,24320.0,24746.22607421875,18406.0,18991.0,716.0,131.0,7.213828518986702,95
158,11,0.125,0.7016692488396075,0.4405997173744254,13.79503159224987,2.3794180396944284,4.336126917973161,21.65284553170204,929.0,18188.0,5203.0,929.0,16928.0,2559.0,0.0,24320.0,10303.578674316406,24320.0,20133.455154418945,19662.0,20416.0,818.0,64.0,7.738585911691189,95
158,19,0.125,0.9896111160487635,0.14995395027654013,10.25458387285471,2.4711612686514854,4.877373687922955,18.742683947086334,225.0,12328.0,11767.0,224.0,10869.0,4286.0,1.0,24320.0,10343.681625366211,24320.0,28219.468521118164,13328.0,15379.0,2183.0,132.0,5.712337180972099,95
158,0,0.125,1.400873036502162,0.4683354556618724,12.135808505117893,2.58201140537858,7.321700561791658,23.908728927373886,935.0,16401.0,6984.0,935.0,15711.0,3463.0,0.0,24320.0,10329.038635253906,24320.0,21846.054885864258,18307.0,20109.0,1850.0,48.0,7.290964625775814,95
158,6,0.125,0.9352165900054388,0.013201653971918859,12.401707075536251,2.4897301737219095,5.371787391602993,21.21164298057556,46.0,14358.0,9916.0,46.0,12533.0,4050.0,0.0,24320.0,10093.267372131348,24320.0,28133.479400634766,15325.0,16629.0,1437.0,133.0,6.60338881239295,95
158,13,0.125,1.1458734369371086,0.12407643540063873,11.739187993109226,2.627866243943572,4.732373487204313,20.369377717375755,164.0,14948.0,9208.0,164.0,12581.0,3966.0,0.0,24320.0,10285.188804626465,24320.0,27751.196014404297,15684.0,16711.0,1239.0,212.0,6.8981988579034805,95
159,19,0.125,0.3978223809535848,0.28702922113006935,11.778498098254204,2.299583910033107,5.382991060614586,20.145924597978592,461.0,14045.0,9814.0,456.0,12439.0,3734.0,5.0,24320.0,10253.621185302734,24320.0,26386.792999267578,15068.0,16629.0,1696.0,135.0,6.257706135511398,95
159,9,0.125,0.24933157349005342,0.27217142410518136,15.254668422043324,2.291381262242794,3.963755687698722,22.031308323144913,541.0,18300.0,5479.0,541.0,16541.0,2338.0,0.0,24320.0,10112.955284118652,24320.0,22748.888916015625,19105.0,19420.0,476.0,161.0,7.5639054253697395,95
159,0,0.125,0.34716061397921294,0.4606095485505648,11.778998635709286,2.2201644498854876,5.24067503400147,20.047608211636543,942.0,17253.0,6125.0,942.0,16454.0,3055.0,0.0,24320.0,10380.925064086914,24320.0,20417.915786743164,18887.0,20451.0,1609.0,45.0,7.449395008385181,95
159,4,0.125,0.5341709302301751,0.39472743213991635,13.983205646276474,2.23070577532053,6.135802518576384,23.278612464666367,774.0,15578.0,7968.0,771.0,13372.0,3660.0,3.0,24320.0,10188.652015686035,24320.0,25213.333068847656,17370.0,17803.0,686.0,253.0,7.57267414778471,95
159,17,0.125,0.4012356128951069,0.3202904034405947,11.405193492770195,2.2293887585401535,4.867326006293297,19.223434254527092,644.0,16749.0,6927.0,642.0,15460.0,3234.0,2.0,24320.0,10312.367324829102,24320.0,26152.185089111328,19003.0,19336.0,628.0,295.0,7.908623456954956,95
159,15,0.125,1.7960300790145993,0.04013438410038361,11.998147115111351,2.6319394297897816,6.5659756399691105,23.03222669661045,44.0,14052.0,10224.0,44.0,12226.0,4572.0,0.0,24320.0,9992.30004119873,24320.0,29544.816284179688,15656.0,16842.0,1394.0,208.0,6.481668096035719,95
159,16,0.125,2.0026122012350243,0.2396872171011637,9.600959237664938,2.7681760285049677,5.223742986097932,19.835177674889565,391.0,12839.0,11090.0,384.0,11295.0,4671.0,7.0,24320.0,10382.205085754395,24320.0,29760.70330810547,15114.0,16350.0,1484.0,248.0,6.292202014476061,95
159,10,0.125,1.612800233910093,0.12429687879921403,12.117179065942764,2.7490535881370306,5.03251064196229,21.635840490460396,144.0,15657.0,8519.0,143.0,13772.0,3237.0,1.0,24320.0,10141.747108459473,24320.0,24933.381469726562,15932.0,17152.0,1310.0,90.0,6.729235872626305,95
160,19,0.125,0.2775954157114029,0.6821128315059468,13.43483817577362,2.0429709516465664,5.664939451962709,22.102456852793694,1161.0,15203.0,7956.0,1157.0,13535.0,3282.0,4.0,24320.0,10107.189277648926,24320.0,24243.635009765625,17021.0,17974.0,1144.0,191.0,7.291589364409447,95
160,16,0.125,0.4461487679509446,0.47539444438007195,11.279223881661892,2.136804562062025,4.642065547406673,18.979637265205383,740.0,14930.0,8650.0,709.0,12739.0,3717.0,31.0,24320.0,10251.886451721191,24320.0,27270.792694091797,16505.0,17165.0,999.0,339.0,7.029584683477879,95
160,8,0.125,0.648394482821459,0.08848694962944137,11.305730283260345,2.231367003172636,5.173474840819836,19.447453647851944,107.0,16101.0,8112.0,107.0,14425.0,3992.0,0.0,24320.0,10339.526252746582,24320.0,27905.979583740234,17906.0,18524.0,943.0,325.0,7.359525762498379,95
160,0,0.125,0.7533639050088823,0.8041493135970086,12.343900173902512,2.1779445372521877,5.687754550948739,21.76711232960224,1584.0,16498.0,6238.0,1584.0,15770.0,3073.0,0.0,24320.0,10431.992469787598,24320.0,20369.567352294922,18745.0,20427.0,1730.0,48.0,7.401255801320076,95
160,6,0.125,1.2788511786493473,0.012694326498603914,12.194563239812851,2.6957136169075966,6.657899986952543,22.839722380042076,28.0,13850.0,10442.0,28.0,12204.0,4458.0,0.0,24320.0,10050.313514709473,24320.0,28453.474533081055,15029.0,16690.0,1794.0,133.0,6.505206719040871,95
160,5,0.125,1.4636335233808495,0.019248507720476482,12.502600371837616,2.6361631713807583,4.66335291787982,21.284998536109924,44.0,16056.0,8220.0,44.0,14911.0,3861.0,0.0,24320.0,10142.820350646973,24320.0,25339.264556884766,17543.0,18816.0,1385.0,112.0,7.111043877899647,95
160,7,0.125,0.7053929130779579,0.31298727841931395,13.28354874253273,2.1734948232769966,3.176388766616583,19.651812329888344,599.0,19042.0,4679.0,596.0,17921.0,2511.0,3.0,24320.0,10039.057189941406,24320.0,22275.539352416992,20727.0,21028.0,485.0,184.0,7.188242360949516,95
160,1,0.125,0.8110021098400466,0.08074998693336966,12.027171947062016,2.5603443402796984,7.352748986333609,22.83201725780964,92.0,12394.0,11834.0,86.0,10119.0,4315.0,6.0,24320.0,10315.072944641113,24320.0,28754.886993408203,12135.0,14520.0,2461.0,76.0,6.21280125901103,95
161,0,0.125,0.42951533626182936,1.0341280491556972,12.631113804876804,2.0398065019398928,5.071776822209358,21.20634052157402,2083.0,16779.0,5458.0,2083.0,15977.0,2791.0,0.0,24320.0,10332.286781311035,24320.0,19316.58169555664,19488.0,20851.0,1420.0,57.0,7.2747664004564285,95
161,4,0.125,1.0022421928297263,0.5558940990304109,13.99439437687397,2.340455060824752,6.0164338275790215,23.909419625997543,1084.0,15365.0,7871.0,1083.0,13408.0,3738.0,1.0,24320.0,10232.064224243164,24320.0,24911.15219116211,17500.0,18229.0,952.0,223.0,7.30348863452673,95
161,10,0.125,1.7306549149216153,0.27263498038519174,12.49934907257557,2.5014131851494312,5.358809903264046,22.362862214446068,822.0,14856.0,8642.0,822.0,13037.0,3697.0,0.0,24320.0,10219.01343536377,24320.0,24922.55238342285,16252.0,17556.0,1424.0,120.0,7.152313698083162,95
161,1,0.125,0.7287900823866948,0.004368822257674765,14.537304133176804,2.448072100058198,7.477654580026865,25.196189805865288,21.0,14150.0,10149.0,21.0,11847.0,3936.0,0.0,24320.0,10301.928016662598,24320.0,26861.878982543945,13912.0,15804.0,1981.0,89.0,7.068796813488007,95
161,16,0.125,0.5335551605676301,0.6570772440754808,12.270561560988426,1.9721274673938751,5.011670496314764,20.44499196112156,1066.0,15192.0,8062.0,1040.0,13182.0,3757.0,26.0,24320.0,10371.323959350586,24320.0,27026.812072753906,17430.0,17979.0,745.0,196.0,7.106457658112049,95
161,12,0.125,0.817498321266612,0.452133348910138,14.404675103724003,2.2818829994648695,4.056171046569943,22.012361004948616,921.0,17098.0,6301.0,919.0,15389.0,2877.0,2.0,24320.0,10132.286743164062,24320.0,22740.98747253418,18715.0,19185.0,640.0,170.0,7.073180131614208,95
161,15,0.125,1.9416535030759405,0.056689718025154434,10.244749799370766,2.4879127740859985,4.294401301071048,19.02540721744299,59.0,12640.0,11621.0,59.0,10146.0,4327.0,0.0,24320.0,10039.322799682617,24320.0,29388.239959716797,12902.0,14532.0,1744.0,114.0,5.293040417134762,95
161,8,0.125,0.39998593713971786,0.23942319706111448,11.680794470012188,2.0519189164042473,4.922273375093937,19.294395923614502,333.0,16442.0,7545.0,332.0,14506.0,3577.0,1.0,24320.0,10387.742164611816,24320.0,27585.322143554688,17959.0,18415.0,710.0,254.0,7.483433410525322,95
162,16,0.125,0.7574306745518697,0.3728704248351278,11.232025019824505,2.2578209284693003,4.270829938352108,18.890976935625076,447.0,14569.0,9304.0,425.0,12208.0,3691.0,22.0,24320.0,10286.443832397461,24320.0,27843.04312133789,15727.0,16324.0,872.0,275.0,6.86113166436553,95
162,2,0.125,1.868969010814908,0.17823789573594695,12.332670532166958,2.6694521848112345,5.563688412308693,22.613018184900284,156.0,15704.0,8460.0,156.0,13982.0,3775.0,0.0,24320.0,9948.245628356934,24320.0,27175.11944580078,17249.0,17913.0,885.0,221.0,7.1225083246827126,95
162,0,0.125,0.7184685835964046,0.7251671361736953,12.556248471140862,2.2145939860492945,5.013890653848648,21.228368878364563,1699.0,17083.0,5538.0,1699.0,16390.0,2805.0,0.0,24320.0,10341.743927001953,24320.0,19481.157958984375,19644.0,20894.0,1312.0,62.0,7.270076163113117,95
162,11,0.125,1.4157398511306383,0.41939171199919656,12.540776915848255,2.7137449495494366,4.817107010632753,21.90676049888134,800.0,16194.0,7326.0,797.0,15010.0,3621.0,3.0,24320.0,10282.675468444824,24320.0,22531.585739135742,17824.0,19428.0,1681.0,77.0,7.510985225439072,95
162,8,0.125,0.6234304692188744,0.15523802390089259,11.466777451336384,2.2945992685854435,5.113566920161247,19.653612211346626,189.0,16612.0,7519.0,181.0,14604.0,3570.0,8.0,24320.0,10218.783470153809,24320.0,27717.413940429688,18014.0,18355.0,634.0,293.0,7.552015885710716,95
162,9,0.125,1.0479093109024689,0.5435393288498744,14.383407339453697,2.786530328914523,4.380164178088307,23.141550481319427,1063.0,17153.0,6104.0,1060.0,15624.0,2798.0,3.0,24320.0,9860.567764282227,24320.0,23496.003494262695,18849.0,19482.0,756.0,123.0,6.9259825348854065,95
162,5,0.125,1.227522916306043,0.07345633509976324,12.895954847335815,2.6470640059560537,4.404691521078348,21.248689725995064,184.0,16878.0,7258.0,184.0,15346.0,3325.0,0.0,24320.0,10081.545104980469,24320.0,24538.877716064453,18099.0,18855.0,853.0,97.0,7.3953311666846275,95
162,15,0.125,0.41385845685726963,0.20996518733591074,12.650728210806847,2.1849877759814262,5.907641988247633,21.367181703448296,170.0,15438.0,8712.0,165.0,13041.0,4060.0,5.0,24320.0,9895.7513961792,24320.0,27631.24725341797,16341.0,17266.0,1102.0,177.0,7.490893624722958,95
163,17,0.125,0.8356877418700606,0.4878547963744495,11.632865391671658,2.2308928668498993,5.309154409915209,20.496455281972885,622.0,16266.0,7432.0,616.0,15021.0,3527.0,6.0,24320.0,10216.802711486816,24320.0,26408.13037109375,18361.0,19164.0,1020.0,217.0,7.686430476605892,95
163,7,0.125,2.2625699824420735,0.49476616439642385,12.536761224269867,2.606834840029478,3.8297276441007853,21.730659753084183,944.0,17275.0,6101.0,944.0,16429.0,3358.0,0.0,24320.0,10133.457092285156,24320.0,24114.849899291992,19903.0,20731.0,1017.0,189.0,6.898787334561348,95
163,9,0.125,0.3975901638623327,0.2946997004910372,15.022653497755527,2.168916054069996,4.061049720272422,21.944909170269966,352.0,18494.0,5474.0,352.0,16814.0,2400.0,0.0,24320.0,9922.173713684082,24320.0,22546.78465270996,18984.0,19566.0,702.0,120.0,7.366743855178356,95
163,6,0.125,0.5808905095327646,0.0749259292933857,14.104850471019745,2.267021380364895,6.0480091124773026,23.075697496533394,90.0,15970.0,8260.0,90.0,14208.0,3172.0,0.0,24320.0,9996.274772644043,24320.0,25583.697525024414,16648.0,17470.0,985.0,163.0,6.870562605559826,95
163,12,0.125,0.9676858714374248,0.4141464054118842,14.151056572794914,2.2655172124505043,3.9464880600571632,21.744894236326218,791.0,17203.0,6326.0,791.0,15450.0,2837.0,0.0,24320.0,10032.48461151123,24320.0,22603.15773010254,18631.0,19078.0,629.0,182.0,7.169778443872929,95
163,15,0.125,1.0166774235840421,0.028144864612841047,12.813976280391216,2.3442966248840094,6.004031918942928,22.207127079367638,61.0,14731.0,9528.0,61.0,12598.0,4518.0,0.0,24320.0,10101.614852905273,24320.0,28164.07928466797,16065.0,17177.0,1311.0,199.0,7.159249670803547,95
163,8,0.125,0.7461626788281137,0.13761154681560583,11.916592620313168,2.3324101958423853,5.345334943383932,20.47811186313629,192.0,16107.0,8021.0,192.0,14317.0,4104.0,0.0,24320.0,10420.519737243652,24320.0,27935.54443359375,17959.0,18613.0,988.0,334.0,7.311324290931225,95
163,0,0.125,0.47176474949810654,1.0592839492019266,12.21890203654766,2.0067216977477074,4.533563572913408,20.290235966444016,2141.0,17132.0,5047.0,2141.0,16401.0,2594.0,0.0,24320.0,10314.789756774902,24320.0,18629.09358215332,20009.0,21136.0,1186.0,59.0,7.391858421266079,95
164,11,0.125,0.8562318129115738,0.6540159855503589,13.301837220788002,2.1949405185878277,4.298647664487362,21.305673375725746,1306.0,16557.0,6457.0,1306.0,15218.0,3176.0,0.0,24320.0,10245.064094543457,24320.0,20901.97950744629,18115.0,19700.0,1648.0,63.0,7.537012815475464,95
164,1,0.125,0.8167297522013541,0.1314824971559574,13.22063260525465,2.395312452688813,7.619540564715862,24.18369798362255,212.0,12883.0,11225.0,212.0,10871.0,4488.0,0.0,24320.0,10179.404762268066,24320.0,27877.537628173828,13229.0,15571.0,2463.0,121.0,6.530283782631159,95
164,13,0.125,0.9719507661648095,0.14106401082972297,13.204536579549313,2.26883109100163,5.143735438585281,21.730117797851562,189.0,15717.0,8414.0,189.0,13157.0,3988.0,0.0,24320.0,10059.923011779785,24320.0,26649.025787353516,16110.0,17334.0,1451.0,227.0,7.288845971226692,95
164,2,0.125,0.992823632870568,0.48120275048859185,12.465997569262981,2.3211591467261314,5.084030374884605,21.345213443040848,510.0,16624.0,7186.0,510.0,15142.0,3313.0,0.0,24320.0,9846.640586853027,24320.0,25499.694274902344,18590.0,18965.0,674.0,299.0,7.445585422217846,95
164,4,0.125,0.5846514546283288,0.5247195606352761,13.793472334742546,2.0873352885246277,6.445690851658583,23.43586954474449,876.0,15565.0,7879.0,876.0,13610.0,3470.0,0.0,24320.0,10209.565536499023,24320.0,25006.603088378906,17454.0,17956.0,768.0,266.0,7.7204455062747,95
164,14,0.125,1.4077032441855408,0.10868819692404941,11.874053955078125,2.3228085171431303,3.869554165750742,19.582808062434196,145.0,16655.0,7520.0,145.0,15564.0,4127.0,0.0,24320.0,10060.602233886719,24320.0,24591.224807739258,18293.0,19836.0,1703.0,160.0,6.456563908606768,95
164,7,0.125,0.3951545018062461,0.5645813334267586,13.72330228984356,2.0997429266572,3.0645816512405872,19.847362771630287,1102.0,18682.0,4536.0,1102.0,17317.0,2435.0,0.0,24320.0,10089.457420349121,24320.0,21838.904724121094,20493.0,20854.0,500.0,139.0,7.2911805137991905,95
164,5,0.125,0.9409094881557394,0.08448380778281717,13.773724496364594,2.326078003272414,3.902798229828477,21.027994006872177,143.0,18316.0,5861.0,143.0,16926.0,2882.0,0.0,24320.0,10181.744064331055,24320.0,22953.327743530273,19369.0,19951.0,695.0,113.0,7.226867064833641,95
165,13,0.125,0.6176965791673865,0.039614287139556836,14.054892346262932,2.214346695691347,4.303650747984648,21.230200707912445,81.0,17887.0,6352.0,81.0,15462.0,3155.0,0.0,24320.0,10185.498832702637,24320.0,25689.56510925293,18320.0,18698.0,576.0,198.0,7.6635622680187225,95
165,1,0.125,0.5169987561530434,0.09435525793378474,14.814789526164532,2.3611923083662987,7.347255293279886,25.134591221809387,156.0,14737.0,9427.0,156.0,12341.0,3538.0,0.0,24320.0,10186.293472290039,24320.0,26440.918670654297,14770.0,16035.0,1368.0,103.0,7.420124225318432,95
165,2,0.125,0.9539362361683743,0.23629522803094005,12.55441603064537,2.3218259308487177,5.215676266700029,21.28214967250824,262.0,17062.0,6996.0,262.0,15509.0,3196.0,0.0,24320.0,9951.261344909668,24320.0,25802.674255371094,18613.0,18967.0,614.0,260.0,7.646728433668613,95
