round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,L_feature_effective,teacher_b_visits,teacher_b_precision,bc_feature_std,target_gate,target_c0_a_visits,target_c0_b_visits,target_c0_history_mature,target_c0_a_changed,target_c0_a_changed_correct,target_c0_candidate_visits,target_c0_candidate_contains_truth,target_c0_soft_visits,target_c0_soft_correct,target_c0_soft_a_fix,target_c0_soft_a_harm,target_c0_feature_only_visits,target_c0_a_hard_released_correct_mass,target_c0_a_hard_released_wrong_mass,target_c0_b_old_mass,target_c0_b_new_mass,target_c1_a_visits,target_c1_b_visits,target_c1_history_mature,target_c1_a_changed,target_c1_a_changed_correct,target_c1_candidate_visits,target_c1_candidate_contains_truth,target_c1_soft_visits,target_c1_soft_correct,target_c1_soft_a_fix,target_c1_soft_a_harm,target_c1_feature_only_visits,target_c1_a_hard_released_correct_mass,target_c1_a_hard_released_wrong_mass,target_c1_b_old_mass,target_c1_b_new_mass,target_c2_a_visits,target_c2_b_visits,target_c2_history_mature,target_c2_a_changed,target_c2_a_changed_correct,target_c2_candidate_visits,target_c2_candidate_contains_truth,target_c2_soft_visits,target_c2_soft_correct,target_c2_soft_a_fix,target_c2_soft_a_harm,target_c2_feature_only_visits,target_c2_a_hard_released_correct_mass,target_c2_a_hard_released_wrong_mass,target_c2_b_old_mass,target_c2_b_new_mass,target_c3_a_visits,target_c3_b_visits,target_c3_history_mature,target_c3_a_changed,target_c3_a_changed_correct,target_c3_candidate_visits,target_c3_candidate_contains_truth,target_c3_soft_visits,target_c3_soft_correct,target_c3_soft_a_fix,target_c3_soft_a_harm,target_c3_feature_only_visits,target_c3_a_hard_released_correct_mass,target_c3_a_hard_released_wrong_mass,target_c3_b_old_mass,target_c3_b_new_mass,target_c4_a_visits,target_c4_b_visits,target_c4_history_mature,target_c4_a_changed,target_c4_a_changed_correct,target_c4_candidate_visits,target_c4_candidate_contains_truth,target_c4_soft_visits,target_c4_soft_correct,target_c4_soft_a_fix,target_c4_soft_a_harm,target_c4_feature_only_visits,target_c4_a_hard_released_correct_mass,target_c4_a_hard_released_wrong_mass,target_c4_b_old_mass,target_c4_b_new_mass,target_c5_a_visits,target_c5_b_visits,target_c5_history_mature,target_c5_a_changed,target_c5_a_changed_correct,target_c5_candidate_visits,target_c5_candidate_contains_truth,target_c5_soft_visits,target_c5_soft_correct,target_c5_soft_a_fix,target_c5_soft_a_harm,target_c5_feature_only_visits,target_c5_a_hard_released_correct_mass,target_c5_a_hard_released_wrong_mass,target_c5_b_old_mass,target_c5_b_new_mass,target_c6_a_visits,target_c6_b_visits,target_c6_history_mature,target_c6_a_changed,target_c6_a_changed_correct,target_c6_candidate_visits,target_c6_candidate_contains_truth,target_c6_soft_visits,target_c6_soft_correct,target_c6_soft_a_fix,target_c6_soft_a_harm,target_c6_feature_only_visits,target_c6_a_hard_released_correct_mass,target_c6_a_hard_released_wrong_mass,target_c6_b_old_mass,target_c6_b_new_mass,target_c7_a_visits,target_c7_b_visits,target_c7_history_mature,target_c7_a_changed,target_c7_a_changed_correct,target_c7_candidate_visits,target_c7_candidate_contains_truth,target_c7_soft_visits,target_c7_soft_correct,target_c7_soft_a_fix,target_c7_soft_a_harm,target_c7_feature_only_visits,target_c7_a_hard_released_correct_mass,target_c7_a_hard_released_wrong_mass,target_c7_b_old_mass,target_c7_b_new_mass,target_c8_a_visits,target_c8_b_visits,target_c8_history_mature,target_c8_a_changed,target_c8_a_changed_correct,target_c8_candidate_visits,target_c8_candidate_contains_truth,target_c8_soft_visits,target_c8_soft_correct,target_c8_soft_a_fix,target_c8_soft_a_harm,target_c8_feature_only_visits,target_c8_a_hard_released_correct_mass,target_c8_a_hard_released_wrong_mass,target_c8_b_old_mass,target_c8_b_new_mass,target_c9_a_visits,target_c9_b_visits,target_c9_history_mature,target_c9_a_changed,target_c9_a_changed_correct,target_c9_candidate_visits,target_c9_candidate_contains_truth,target_c9_soft_visits,target_c9_soft_correct,target_c9_soft_a_fix,target_c9_soft_a_harm,target_c9_feature_only_visits,target_c9_a_hard_released_correct_mass,target_c9_a_hard_released_wrong_mass,target_c9_b_old_mass,target_c9_b_new_mass,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
162,3,0.06560000748267719,1.0,1.0,0.701500822368421,0.9121987737569163,0.639908189953942,0.06251773464885589,0.21924856085526315,0.572727826095643,0.12556975163323314,0.04415609358601566,0.07925061677631579,0,0.0,0,0.007401231525574602,0.11910282465580263,0.03318828016390877,0.025588008267314808,0.1952365627599877,0.009956218147386895,42657,0.6693157043392644,0.037197270460034675,1.0,15614.0,3931.0,19545.0,2699.0,2033.0,4387.0,3942.0,1117.0,1045.0,0.0,0.0,1126.0,1374.9373683929443,408.84254986047745,2009.6259582191706,1160.007449518249,15281.0,3364.0,18645.0,1583.0,603.0,2856.0,2720.0,1603.0,1485.0,0.0,0.0,488.0,427.0824400782585,628.4366173148155,1904.2692289277911,1416.0341200781695,7607.0,4286.0,11893.0,1946.0,635.0,3583.0,3013.0,1347.0,1231.0,3.0,0.0,1302.0,480.15516316890717,793.9121370911598,2340.6007431298494,1431.454113974556,14778.0,6164.0,20942.0,2490.0,1799.0,5451.0,5153.0,1460.0,1322.0,0.0,0.0,1743.0,1305.2798483371735,465.7471925020218,3607.9107105359435,1949.713999795873,11584.0,4587.0,16171.0,2398.0,948.0,4409.0,4007.0,1729.0,1661.0,0.0,0.0,847.0,687.9516921043396,911.6446765065193,2398.8193840533495,1570.9077215256402,9476.0,4459.0,13935.0,3349.0,787.0,5000.0,4202.0,1024.0,936.0,3.0,0.0,1784.0,591.8097600340843,1549.8791634440422,2288.7344276309013,1209.5766094657301,14335.0,5179.0,19514.0,2034.0,542.0,3795.0,3003.0,2621.0,2460.0,0.0,0.0,797.0,414.6906623840332,808.880907356739,2985.0823101624846,2315.060046398081,10919.0,2814.0,13733.0,1207.0,845.0,1824.0,1660.0,1520.0,1404.0,0.0,0.0,677.0,600.0641630291939,232.11006081104279,1851.2784461826086,1392.835072398113,17099.0,3534.0,20633.0,1770.0,1304.0,3096.0,2939.0,1242.0,1207.0,0.0,0.0,966.0,985.4711276292801,272.10143452882767,2230.938595123589,1423.1172178395282,19791.0,4339.0,24130.0,2706.0,2154.0,4152.0,4038.0,1855.0,1796.0,0.0,0.0,1038.0,1677.831392467022,339.242615044117,2813.590973608196,1935.6227221041045,0.1952365631433694,194560,760,0.4175226602311197,0.7896381578947368,40,1.0
163,3,0.06482133206742717,1.0,1.0,0.6844469572368421,0.9152781110372558,0.6264593181249343,0.0646011546254158,0.23133223684210527,0.5815297698491501,0.13452658244947854,0.04731647411229604,0.08422080592105263,0,0.0,0,0.007501559606508204,0.12391913873878749,0.03586602530757725,0.025495824956972352,0.20448512518358739,0.011702576573742064,45008,0.6941876999644507,0.03706779004515786,1.0,15042.0,3564.0,18606.0,1908.0,1423.0,3400.0,3124.0,1173.0,1095.0,0.0,0.0,899.0,962.1772826313972,306.14212161302567,1848.621293388307,1182.3282052291252,16957.0,4360.0,21317.0,1149.0,307.0,2284.0,2135.0,2781.0,2679.0,0.0,0.0,444.0,212.32889878749847,502.1936354637146,2738.4124569892883,2318.8332235250855,8964.0,4362.0,13326.0,2069.0,848.0,3792.0,3295.0,1058.0,997.0,0.0,0.0,1581.0,597.0942143797874,759.6356461048126,2304.6249094083905,1201.8893546495237,10458.0,5323.0,15781.0,2530.0,1179.0,4888.0,4499.0,1167.0,1044.0,4.0,0.0,1798.0,874.9325672984123,894.1519028544426,2912.9003611057997,1439.6912029135565,17136.0,6538.0,23674.0,2617.0,1238.0,5300.0,4952.0,2691.0,2591.0,0.0,0.0,1164.0,946.6568138599396,945.4257571101189,3810.6483025476336,2540.222816961934,11942.0,5152.0,17094.0,2389.0,1281.0,4287.0,3940.0,1679.0,1577.0,6.0,0.0,1575.0,962.3767868280411,692.3374454379082,3085.7094132751226,1849.3522635870904,14172.0,5351.0,19523.0,1267.0,420.0,2918.0,2463.0,3030.0,2749.0,0.0,0.0,670.0,317.83590829372406,451.9587566256523,3307.636097751558,2649.8464191788225,9321.0,3647.0,12968.0,1175.0,644.0,2209.0,1989.0,1916.0,1803.0,0.0,0.0,697.0,459.70186191797256,311.2838117480278,2299.286885038018,1758.6444898234913,13493.0,2535.0,16028.0,1479.0,948.0,2440.0,2338.0,844.0,821.0,0.0,0.0,730.0,673.7921307682991,303.2478696703911,1407.9281564727426,881.4536577331601,15681.0,4176.0,19857.0,2178.0,900.0,3708.0,3540.0,2096.0,2069.0,5.0,0.0,550.0,688.730705678463,782.3433133363724,2457.723980717361,1860.2060675744433,0.20448512401627866,194560,760,0.4095206469101341,0.7778782894736842,40,1.0
164,3,0.06404377285781913,1.0,1.0,0.7060289884868421,0.9015542844809066,0.6365234595380331,0.05687971867400369,0.21371813322368421,0.5560110076383573,0.11882963460428934,0.04331597600034193,0.08025287828947368,0,0.0,0,0.007749033297065915,0.1207659615644891,0.031095324537876112,0.026941725070539276,0.19844596722406813,0.01189392275409773,41581,0.6579206849282124,0.037148324934471594,1.0,12930.0,3647.0,16577.0,1418.0,888.0,3073.0,2789.0,1252.0,1115.0,0.0,0.0,740.0,634.7090721726418,360.0866265296936,1930.3842072486877,1204.8469976366032,13115.0,2465.0,15580.0,673.0,510.0,1523.0,1430.0,1334.0,1269.0,0.0,0.0,281.0,358.25875467061996,101.43041276931763,1544.8251405358315,1221.626726751274,14481.0,5182.0,19663.0,2942.0,2014.0,4996.0,4534.0,1265.0,1128.0,0.0,0.0,1863.0,1391.8469517827034,580.7654272317886,2710.335745200515,1480.0846178755892,10136.0,5100.0,15236.0,2645.0,1775.0,4628.0,4242.0,1552.0,1438.0,0.0,0.0,1565.0,1193.5138070583344,510.40675377845764,3000.1838710978627,1744.8119156179891,10800.0,4802.0,15602.0,2347.0,809.0,4431.0,3914.0,1895.0,1783.0,0.0,0.0,823.0,580.3758231401443,978.6522102355957,2465.047223880887,1678.8316613286006,10756.0,4438.0,15194.0,3634.0,1175.0,5126.0,4422.0,1158.0,1064.0,0.0,0.0,1788.0,809.576232790947,1488.171907544136,2403.6911613941193,1339.4163845814182,9858.0,5141.0,14999.0,1489.0,371.0,2824.0,2425.0,3077.0,2894.0,0.0,0.0,729.0,296.67566841840744,617.7998276948929,3242.1773028448224,2632.304571294633,18703.0,4538.0,23241.0,3499.0,2295.0,4598.0,4221.0,1627.0,1559.0,0.0,0.0,1812.0,1583.8954665064812,676.0270083546638,2432.6090349704027,1516.0079409817117,20111.0,3367.0,23478.0,2230.0,1712.0,3514.0,3305.0,1168.0,1132.0,0.0,0.0,915.0,1136.2027359604836,296.4968798160553,1830.429925583303,1180.8305968373315,16475.0,2901.0,19376.0,1818.0,1271.0,3105.0,2911.0,905.0,858.0,0.0,0.0,709.0,911.9113836288452,310.15779280662537,1559.8100681975484,970.7828474920243,0.19844596709467863,194560,760,0.4299187656884131,0.8092362253289473,40,1.0
165,3,0.0632674151219827,1.0,1.0,0.7111019736842106,0.9129324032141733,0.6491880337658681,0.055480280707859875,0.2123303865131579,0.5630203083950013,0.11954631969626797,0.040940749362160106,0.07656763980263158,0,0.0,0,0.005882383348063357,0.12100013429298997,0.029912745877548955,0.025950529291049435,0.19549450764416468,0.012748714834512946,41311,0.6532400571276415,0.03729023602055876,1.0,16008.0,4559.0,20567.0,2135.0,1749.0,4033.0,3787.0,1744.0,1634.0,0.0,0.0,917.0,1209.1843491792679,251.28189533948898,2515.8255533650517,1651.8600077012088,16960.0,3202.0,20162.0,1325.0,716.0,2325.0,2201.0,1802.0,1770.0,0.0,0.0,400.0,516.6579214334488,362.638041973114,1926.7349693700671,1494.8322282900044,11351.0,4237.0,15588.0,2267.0,1342.0,3969.0,3489.0,990.0,906.0,1.0,0.0,1545.0,929.3883866071701,579.7183333039284,2084.788527056575,1116.5565573953354,12994.0,5834.0,18828.0,2854.0,1392.0,5398.0,4889.0,1512.0,1378.0,3.0,0.0,1778.0,1030.9278409481049,983.9987604618073,3366.544248878956,1834.4599876537977,14585.0,5216.0,19801.0,2891.0,1856.0,5595.0,5041.0,1499.0,1401.0,0.0,0.0,1013.0,1523.7491260170937,645.8581600189209,2980.9424912780523,1769.0165649830888,10445.0,4552.0,14997.0,3492.0,1224.0,5151.0,4422.0,1194.0,1126.0,2.0,0.0,1699.0,891.757441163063,1410.6388922333717,2294.0327348038554,1277.3422225580362,12516.0,4040.0,16556.0,1136.0,668.0,2536.0,2109.0,2180.0,1977.0,0.0,0.0,460.0,495.56637740135193,303.93944096565247,2480.299154318869,1903.035685544979,11917.0,2694.0,14611.0,1840.0,1340.0,2867.0,2635.0,725.0,616.0,0.0,0.0,942.0,885.1703165769577,285.0288795828819,1325.2171887233853,809.1524364296347,15692.0,3452.0,19144.0,1220.0,649.0,2423.0,2181.0,1605.0,1545.0,0.0,0.0,644.0,488.96385580301285,322.80216467380524,2226.460621573031,1659.0066275617573,15884.0,3525.0,19409.0,1859.0,929.0,2936.0,2746.0,1837.0,1801.0,14.0,0.0,611.0,666.90750426054,514.2633522748947,2058.086446814239,1548.4513866903653,0.19549450725317002,194560,760,0.41416981669240877,0.7944798519736842,40,1.0
166,3,0.06249234399629232,1.0,1.0,0.7138312088815789,0.9162557470403053,0.6540519475544754,0.04737891908122325,0.20878392269736842,0.575450683396634,0.12014485099843066,0.03971704754328943,0.07738486842105263,0,0.0,0,0.0062975117632289,0.1215767018889126,0.030222993686804426,0.02367156104821908,0.19265808374984772,0.010889315362682714,40621,0.6787622165874794,0.03713440539217309,1.0,18080.0,4934.0,23014.0,2330.0,1817.0,4429.0,4131.0,1680.0,1558.0,0.0,0.0,1155.0,1255.997817158699,335.30392241477966,2691.6944564133883,1707.3784504014911,16644.0,3112.0,19756.0,1187.0,572.0,2137.0,1942.0,1619.0,1577.0,5.0,0.0,543.0,373.3842055797577,351.14743053913116,1794.361887909472,1387.5572098346893,9882.0,4854.0,14736.0,1542.0,894.0,3503.0,3211.0,1746.0,1669.0,0.0,0.0,1147.0,720.7379893064499,422.16380947828293,2997.4960184544325,1904.0594522459432,9465.0,4012.0,13477.0,2217.0,961.0,3866.0,3461.0,766.0,667.0,0.0,0.0,1597.0,685.0280456542969,752.5617942810059,2168.7315566316247,1021.2348614324437,13098.0,4251.0,17349.0,1487.0,870.0,3181.0,2881.0,1991.0,1905.0,0.0,0.0,566.0,618.2011959552765,392.6908792257309,2434.495397761464,1801.9310566155473,10257.0,4240.0,14497.0,2310.0,1230.0,3829.0,3418.0,1415.0,1326.0,4.0,0.0,1306.0,960.9819451570511,606.2367739081383,2566.3631561398506,1563.9554118991946,14630.0,5382.0,20012.0,2627.0,517.0,3955.0,3361.0,2890.0,2729.0,0.0,0.0,1164.0,389.0848657488823,1189.0564396977425,3214.3934039846063,2495.7014698008425,13480.0,3194.0,16674.0,1984.0,1111.0,3399.0,2974.0,556.0,492.0,0.0,0.0,1223.0,730.6856524944305,515.7033228874207,1531.490749925375,709.1684412041795,16685.0,3377.0,20062.0,1451.0,914.0,2631.0,2413.0,1469.0,1436.0,0.0,0.0,728.0,723.815421462059,300.1695648431778,2177.6358658224344,1548.4949885460665,16662.0,3265.0,19927.0,1600.0,844.0,2751.0,2561.0,1556.0,1526.0,0.0,0.0,558.0,602.5264355540276,455.5360618829727,1798.7197154983878,1293.7679252949602,0.19265808400354886,194560,760,0.4011835395701622,0.7662314967105263,40,1.0
167,3,0.061718644476031245,1.0,1.0,0.7080026726973684,0.9069910647817203,0.64215209797809,0.04883723564378574,0.21087068256578947,0.5534508564715864,0.11670655987078422,0.04212788215694385,0.0811266447368421,0,0.0,0,0.006545665643582317,0.12386851202892629,0.028650361667678224,0.02533289024900449,0.1973852640786974,0.012987834489506082,41027,0.6032368927779267,0.03707381893733614,1.0,16190.0,4242.0,20432.0,1569.0,1249.0,3247.0,2981.0,1824.0,1708.0,0.0,0.0,740.0,841.9171906113625,216.98352020978928,2395.760120280087,1758.95464178978,18187.0,2810.0,20997.0,885.0,484.0,1519.0,1354.0,1735.0,1705.0,0.0,0.0,441.0,323.5642939209938,204.25012236833572,1769.647898569703,1462.3777231457643,15094.0,5627.0,20721.0,3432.0,2313.0,5522.0,5031.0,1324.0,1190.0,0.0,0.0,2213.0,1617.457702755928,705.5110960006714,2939.7285439893603,1534.3236001916812,7978.0,4609.0,12587.0,2460.0,1097.0,4444.0,3725.0,690.0,562.0,9.0,0.0,1935.0,790.8846769332886,868.993899166584,2474.0238933712244,1057.8122487367655,18499.0,6223.0,24722.0,3119.0,2568.0,6212.0,5774.0,1894.0,1800.0,0.0,0.0,1236.0,1995.5290283560753,369.05487936735153,3855.4295738711953,2336.259380993448,16782.0,5924.0,22706.0,3696.0,2496.0,5744.0,5182.0,1400.0,1309.0,3.0,0.0,2476.0,1787.7011443972588,705.5715969800949,3405.92587801069,1812.2918996491935,15486.0,5127.0,20613.0,1486.0,524.0,3029.0,2395.0,2832.0,2575.0,0.0,0.0,752.0,387.2152428627014,590.1416972875595,3120.0659549683332,2462.9593040740438,12772.0,3048.0,15820.0,1859.0,1051.0,3121.0,2788.0,496.0,405.0,0.0,0.0,1290.0,708.8145891427994,488.1711041331291,1361.2403754889965,630.9946200873892,9513.0,1614.0,11127.0,1368.0,740.0,2042.0,1843.0,324.0,296.0,0.0,0.0,616.0,476.20521730184555,334.27818018198013,648.4141347557306,310.52990195079474,7248.0,1803.0,9051.0,1424.0,446.0,2027.0,1836.0,663.0,635.0,14.0,0.0,537.0,300.16578125953674,561.6852925419807,736.1919491961598,420.84377236571163,0.19738526310967772,194560,760,0.44068522953281275,0.8369192023026316,40,1.0
168,3,0.06094640140607064,1.0,1.0,0.7175318667763158,0.9068122322673458,0.6506666738343866,0.049160260245154956,0.20665604440789473,0.5485529595636754,0.11336178477167298,0.039134388611082135,0.07581208881578948,0,0.0,0,0.005326222024737753,0.12039424156966178,0.02761272221350258,0.02445058263446155,0.18881485757727012,0.011031089134906467,40207,0.6293928917850126,0.037005005090644486,1.0,10980.0,3485.0,14465.0,1773.0,1498.0,3356.0,3173.0,1313.0,1172.0,0.0,0.0,589.0,1050.6261892318726,174.05747145414352,1908.4645689427853,1279.0963136056962,14024.0,2662.0,16686.0,1550.0,865.0,2698.0,2572.0,1007.0,882.0,0.0,0.0,507.0,579.7166957259178,407.4166335463524,1383.4503529071808,937.2111607066909,15285.0,5481.0,20766.0,3305.0,2056.0,5387.0,4705.0,1421.0,1300.0,0.0,0.0,1978.0,1421.6718458533287,752.1246758103371,2737.0615955740213,1588.634102058204,9934.0,4671.0,14605.0,2496.0,1072.0,4424.0,3847.0,1272.0,1193.0,1.0,0.0,1471.0,758.0051316618919,862.7585754990578,2588.42709697783,1443.5229526000912,14418.0,4858.0,19276.0,2241.0,1203.0,4296.0,3871.0,1638.0,1552.0,0.0,0.0,1165.0,852.9988256692886,633.5909741520882,2579.917204722762,1670.9149667767924,11328.0,4625.0,15953.0,2326.0,1108.0,4063.0,3520.0,1446.0,1380.0,2.0,0.0,1442.0,802.3273365497589,744.1679280996323,2659.5297496914864,1620.36647442705,12230.0,3878.0,16108.0,1911.0,415.0,3476.0,2801.0,1425.0,1223.0,0.0,0.0,888.0,296.2313122153282,854.3454387784004,1865.483067624271,1223.9071905464516,17843.0,3920.0,21763.0,2828.0,2250.0,4112.0,3774.0,1092.0,1031.0,0.0,0.0,1544.0,1510.6135531067848,350.3326452970505,2086.866090811789,1205.030858525075,15846.0,2823.0,18669.0,2067.0,1617.0,3111.0,2934.0,1060.0,1030.0,0.0,0.0,719.0,1343.998456954956,269.6881855726242,1863.9555055201054,1189.1006325487979,17715.0,3804.0,21519.0,2390.0,1804.0,4042.0,3838.0,1356.0,1315.0,0.0,0.0,796.0,1523.3743906617165,350.41758263111115,2382.51364197582,1464.3446266189276,0.18881485711194967,194560,760,0.4280565375756276,0.8143914473684211,40,1.0
169,3,0.06017569947156553,1.0,1.0,0.7038599917763158,0.9009137646434635,0.6341171549731179,0.06233360893920211,0.21384662828947368,0.5473610540367643,0.11705131586273446,0.04396359556366836,0.08229337993421053,0,0.0,0,0.0074792485398862294,0.11952426433073063,0.03239540955738018,0.0266889350763277,0.1959016973760797,0.009813839871754968,41606,0.6389943758111811,0.03742796190475163,1.0,15884.0,3737.0,19621.0,2537.0,2022.0,4067.0,3778.0,1041.0,906.0,1.0,0.0,1166.0,1376.4148386716843,317.7058028578758,1867.7160786613822,1051.0527960011386,15325.0,3156.0,18481.0,1360.0,641.0,2645.0,2391.0,1344.0,1177.0,0.0,0.0,527.0,439.0354215502739,404.5114208459854,1600.1482714936137,1123.628692194121,6434.0,3494.0,9928.0,1777.0,663.0,3145.0,2626.0,897.0,741.0,0.0,0.0,1229.0,442.20124328136444,680.3227279186249,1687.6748616918921,919.3521213180502,12179.0,5838.0,18017.0,3186.0,1786.0,5638.0,5170.0,1694.0,1563.0,24.0,0.0,1692.0,1268.4783805012703,809.0036751031876,3177.896068945527,1830.946100498346,14478.0,5830.0,20308.0,2808.0,1249.0,5561.0,5058.0,2140.0,2052.0,4.0,0.0,937.0,1029.417631328106,958.4993196129799,3246.7041410654783,2134.7294986494235,14527.0,5504.0,20031.0,4916.0,1632.0,6792.0,5869.0,1140.0,1024.0,0.0,0.0,2488.0,1149.0007719993591,1995.6163645982742,2739.1639313176274,1340.295616284522,14009.0,5166.0,19175.0,1358.0,748.0,2936.0,2543.0,3072.0,2900.0,0.0,0.0,516.0,568.2321228384972,355.02634531259537,3366.276699833572,2731.4388911845163,11140.0,2702.0,13842.0,1567.0,1145.0,2409.0,2212.0,1070.0,970.0,2.0,0.0,790.0,783.2587521076202,239.55365592241287,1483.1960140913725,1033.6613587794127,14711.0,2599.0,17310.0,1358.0,961.0,2415.0,2226.0,839.0,819.0,0.0,0.0,703.0,660.0856814980507,220.9594111442566,1440.5723231881857,906.0982066438737,18256.0,3580.0,21836.0,2126.0,1628.0,3630.0,3446.0,1340.0,1271.0,2.0,0.0,736.0,1231.2424103021622,300.4504650235176,2164.155617490411,1484.830228969222,0.19590169689372966,194560,760,0.44276393181399293,0.8427682976973684,40,1.0
170,3,0.059406623188668045,1.0,1.0,0.7080129523026316,0.9204545843149576,0.6516937677013247,0.05824149849910387,0.21558388157894737,0.5787188273087363,0.12476245113403389,0.04291680287968024,0.07640316611842106,0,0.0,0,0.007004101817629386,0.11979259028050461,0.03289111480821463,0.02460737405050742,0.1953408931863822,0.011045712229526161,41944,0.6835065802021744,0.03721538692418682,1.0,7503.0,2871.0,10374.0,818.0,499.0,2029.0,1873.0,1251.0,1090.0,0.0,0.0,409.0,367.9264665842056,203.44118010997772,1708.7484665513039,1225.8152881322894,15905.0,3484.0,19389.0,1308.0,500.0,2241.0,2131.0,2157.0,2117.0,0.0,0.0,394.0,364.0932674407959,476.8734242916107,2233.292598351836,1848.514056118438,14746.0,5477.0,20223.0,3207.0,2082.0,5448.0,4958.0,1369.0,1280.0,0.0,0.0,1867.0,1455.6214215755463,689.9139714837074,2928.4792731776834,1559.7312497695384,12978.0,5423.0,18401.0,2856.0,1177.0,4951.0,4386.0,1598.0,1479.0,6.0,0.0,1730.0,823.3902121782303,1019.8217971920967,3109.315464630723,1759.3641689125088,14245.0,4909.0,19154.0,2655.0,1028.0,4665.0,4105.0,1837.0,1754.0,0.0,0.0,1062.0,705.3799736499786,1022.5524914860725,2328.089554131031,1483.3147333173692,8819.0,4052.0,12871.0,2032.0,735.0,3485.0,3002.0,1462.0,1405.0,0.0,0.0,1137.0,558.5264782309532,806.6494923830032,2310.3191202655435,1522.8233241009293,8686.0,3899.0,12585.0,1223.0,250.0,2434.0,2006.0,2057.0,1847.0,0.0,0.0,631.0,193.8413888812065,556.9135324954987,2281.0762097090483,1745.2923039937596,20009.0,4362.0,24371.0,2437.0,1918.0,3866.0,3635.0,1534.0,1473.0,0.0,0.0,1399.0,1324.0889075994492,307.585954785347,2465.155002489686,1580.3547172598119,16274.0,3427.0,19701.0,1497.0,1198.0,2893.0,2786.0,1507.0,1473.0,0.0,0.0,524.0,1111.4597031474113,183.30376613140106,2471.0548514202237,1681.42642775469,18586.0,4040.0,22626.0,1868.0,1109.0,3168.0,3058.0,2182.0,2159.0,0.0,0.0,558.0,819.0976538062096,451.1689638495445,2438.2520159631968,1859.2953420554986,0.1953408936920919,194560,760,0.3902613161817977,0.7437551398026315,40,1.0
171,3,0.058639256895259305,1.0,1.0,0.732750822368421,0.9043043087415865,0.6626297259017041,0.04994199017712258,0.19441817434210526,0.5359943116895552,0.10420703553643666,0.03785885214211272,0.07283100328947369,0,0.0,0,0.006892088164558548,0.12211938115130914,0.028272570621859477,0.025805923691705656,0.1921258115019162,0.009035847872483398,37826,0.5780151218738434,0.036811887477769666,1.0,14481.0,3787.0,18268.0,2564.0,1918.0,4259.0,3868.0,989.0,911.0,0.0,0.0,1103.0,1343.6449502706528,389.1153253316879,2051.9019988253713,1163.179882276454,15354.0,2657.0,18011.0,929.0,627.0,1779.0,1672.0,1425.0,1291.0,0.0,0.0,382.0,428.48019474744797,202.97527343034744,1591.557615622878,1251.1272786705085,11460.0,4214.0,15674.0,2610.0,1672.0,3910.0,3451.0,974.0,861.0,1.0,0.0,1940.0,1144.8892950415611,582.3334912657738,2016.3434622138739,1036.9506883694994,11929.0,4955.0,16884.0,2673.0,1396.0,4845.0,4210.0,1076.0,934.0,20.0,0.0,1707.0,1012.9282493591309,832.089942574501,2628.0246487930417,1358.7853312599764,15388.0,5118.0,20506.0,2288.0,1519.0,4562.0,4195.0,1806.0,1705.0,0.0,0.0,1038.0,1202.3167337179184,515.2378368973732,3111.2583321407437,2002.5978514380404,13133.0,4550.0,17683.0,4114.0,2779.0,5429.0,4941.0,720.0,641.0,2.0,0.0,2515.0,1954.5063635110855,805.5257040858269,2376.2151846438646,1033.4778583258303,16635.0,3923.0,20558.0,2222.0,1354.0,3630.0,3024.0,1403.0,1219.0,0.0,0.0,1112.0,961.4682952165604,520.4547488689423,1943.9229904413223,1203.4481360761565,14121.0,3174.0,17295.0,1872.0,1408.0,2873.0,2607.0,1198.0,1081.0,0.0,0.0,975.0,948.220786511898,258.0674617290497,1679.2503176406026,1114.1582952600438,13667.0,2443.0,16110.0,1380.0,859.0,2338.0,2065.0,733.0,675.0,2.0,0.0,752.0,619.703364610672,304.88136398792267,1292.6831663772464,765.5350225213333,16396.0,3005.0,19401.0,2302.0,1582.0,3596.0,3383.0,901.0,844.0,2.0,0.0,810.0,1145.5140631198883,408.8426428437233,1583.3630813658237,962.7363308663989,0.19212581186898445,194560,760,0.46103494869251,0.88544921875,40,1.0
