round,client,epoch,cls,query_count,query_correct,own_distance_sum,margin_sum
86,11,3,7,26,25,2.8036270141601562,9.459579467773438
86,11,3,8,22,22,2.6403019428253174,6.237186908721924
86,11,3,9,24,24,1.7026002407073975,5.486593246459961
86,11,4,0,26,26,3.4534034729003906,8.399025917053223
86,11,4,1,5,5,0.3207986354827881,1.32111394405365
86,11,4,3,9,9,1.0021655559539795,2.4286136627197266
86,11,4,6,10,10,0.7847053408622742,3.096665382385254
86,11,4,7,26,26,2.655728340148926,9.634435653686523
86,11,4,8,22,22,2.6567764282226562,6.653897285461426
86,11,4,9,24,24,1.5181407928466797,6.736371994018555
86,11,5,0,26,26,3.634347915649414,9.215656280517578
86,11,5,1,5,5,0.3782506585121155,1.3211705684661865
86,11,5,3,9,9,0.9476462006568909,2.5131354331970215
86,11,5,6,10,10,0.6520630717277527,3.4185338020324707
86,11,5,7,26,26,2.382206439971924,10.244283676147461
86,11,5,8,22,22,2.3839197158813477,7.29599666595459
86,11,5,9,24,24,1.6391592025756836,7.177357196807861
86,6,1,0,21,21,3.1766648292541504,7.075240135192871
86,6,1,1,23,23,1.3552007675170898,11.975112915039062
86,6,1,2,4,2,1.0287997722625732,-0.07069814205169678
86,6,1,3,14,13,2.6435341835021973,1.445737600326538
86,6,1,4,10,9,1.5323413610458374,2.0174922943115234
86,6,1,5,31,25,4.816775321960449,2.9372284412384033
86,6,1,7,21,21,3.3813552856445312,2.635654926300049
86,6,2,0,21,19,3.2321035861968994,7.220144748687744
86,6,2,1,23,23,1.1347980499267578,11.847576141357422
86,6,2,2,4,4,0.799198567867279,0.7845394611358643
86,6,2,3,14,14,2.8713903427124023,2.6280932426452637
86,6,2,4,10,10,1.7415205240249634,2.277709722518921
86,6,2,5,31,31,4.332685470581055,7.2608137130737305
86,6,2,7,21,21,2.786076068878174,4.778582572937012
86,6,3,0,21,19,2.7901206016540527,6.261809349060059
86,6,3,1,23,23,0.731989860534668,10.768747329711914
86,6,3,2,4,4,0.7340400815010071,0.6452124714851379
86,6,3,3,14,14,2.5011513233184814,3.562825918197632
86,6,3,4,10,10,1.5371286869049072,2.9570999145507812
86,6,3,5,31,30,4.712359428405762,8.327547073364258
86,6,3,7,21,21,3.2925872802734375,4.532928943634033
86,6,4,0,21,21,2.177518367767334,8.736656188964844
86,6,4,1,23,23,0.9222473502159119,11.691664695739746
86,6,4,2,4,4,0.4732167720794678,1.1689088344573975
86,6,4,3,14,14,2.1870594024658203,3.434037446975708
86,6,4,4,10,10,1.3472421169281006,3.402066230773926
86,6,4,5,31,31,3.924992084503174,9.23906421661377
86,6,4,7,21,21,3.1054491996765137,5.056028842926025
86,6,5,0,21,21,2.08933424949646,8.946684837341309
86,6,5,1,23,23,0.9058703780174255,12.022296905517578
86,6,5,2,4,4,0.43851637840270996,1.3187384605407715
86,6,5,3,14,14,2.1083242893218994,3.5213770866394043
86,6,5,4,10,10,1.5435696840286255,3.509599208831787
86,6,5,5,31,31,3.072114944458008,9.965751647949219
86,6,5,7,21,21,2.3836324214935303,6.185602188110352
86,7,1,0,13,12,1.9200201034545898,2.978163719177246
86,7,1,2,18,15,3.497849941253662,2.6366794109344482
86,7,1,3,10,10,1.3594297170639038,2.3279733657836914
86,7,1,4,15,15,2.5036866664886475,2.7486157417297363
86,7,1,6,27,26,2.9458932876586914,6.123955249786377
86,7,1,8,18,17,2.2675604820251465,4.0546698570251465
86,7,1,9,22,22,1.4157602787017822,9.220402717590332
86,7,2,0,13,13,1.7652429342269897,3.8025574684143066
86,7,2,2,18,18,3.265699863433838,3.6544113159179688
86,7,2,3,10,10,0.9891400337219238,2.602226734161377
86,7,2,4,15,15,2.2000300884246826,3.8732125759124756
86,7,2,6,27,27,2.5301671028137207,8.002813339233398
86,7,2,8,18,18,2.1311235427856445,4.722618103027344
86,7,2,9,22,22,1.421212911605835,8.407413482666016
86,7,3,0,13,13,1.6796433925628662,3.5186047554016113
86,7,3,2,18,18,3.0023937225341797,5.514525413513184
86,7,3,3,10,10,1.3065459728240967,2.886040210723877
86,7,3,4,15,15,2.0915093421936035,4.721928596496582
86,7,3,6,27,27,2.1178464889526367,9.031632423400879
86,7,3,8,18,18,1.8255047798156738,4.851620674133301
86,7,3,9,22,22,1.202624797821045,9.163919448852539
86,7,4,0,13,13,1.5231506824493408,3.2737865447998047
86,7,4,2,18,18,2.63399600982666,5.208868980407715
86,7,4,3,10,10,1.3937132358551025,2.8918707370758057
86,7,4,4,15,15,2.1172757148742676,4.1350812911987305
86,7,4,6,27,27,2.1480560302734375,10.204435348510742
86,7,4,8,18,18,1.696502447128296,4.622389793395996
86,7,4,9,22,22,1.3371741771697998,8.420421600341797
86,7,5,0,13,13,1.6851115226745605,4.033930778503418
86,7,5,2,18,18,2.5274574756622314,5.41868257522583
86,7,5,3,10,10,0.8652198314666748,3.4458107948303223
86,7,5,4,15,14,2.074103355407715,3.928659439086914
86,7,5,6,27,27,2.076218843460083,10.237302780151367
86,7,5,8,18,18,1.821378231048584,5.480746269226074
86,7,5,9,22,22,1.6479262113571167,9.549386024475098
86,12,1,0,17,17,2.413052558898926,5.201742172241211
86,12,1,1,4,4,0.3603254556655884,0.7868488430976868
86,12,1,3,27,27,4.3770880699157715,3.571873903274536
86,12,1,5,6,5,1.0836286544799805,0.839984118938446
86,12,1,6,17,15,2.491060256958008,3.62284517288208
86,12,1,8,25,25,2.603480100631714,6.6027984619140625
86,12,1,9,25,25,1.4878673553466797,6.097428321838379
86,12,2,0,17,17,2.164595603942871,4.559840202331543
86,12,2,1,4,4,0.543693482875824,0.462077796459198
86,12,2,3,27,27,4.048200607299805,7.055420398712158
86,12,2,5,6,6,0.9458341598510742,1.5972349643707275
86,12,2,6,17,17,1.9219987392425537,4.8903632164001465
86,12,2,8,25,25,2.6673028469085693,6.457190036773682
86,12,2,9,25,25,1.5879594087600708,6.583703994750977
86,12,3,0,17,17,2.1832852363586426,4.930459976196289
86,12,3,1,4,4,0.4294193387031555,0.8368939757347107
86,12,3,3,27,26,4.397812843322754,5.64988899230957
86,12,3,5,6,6,0.771777331829071,1.7632571458816528
86,12,3,6,17,17,1.8400487899780273,5.476289749145508
86,12,3,8,25,25,2.3169243335723877,6.265965938568115
86,12,3,9,25,25,1.149991750717163,5.512045860290527
86,12,4,0,17,17,1.9856449365615845,5.3924455642700195
86,12,4,1,4,4,0.49170875549316406,0.879460334777832
86,12,4,3,27,27,3.881502628326416,7.372400283813477
86,12,4,5,6,6,0.6836997270584106,1.660721778869629
86,12,4,6,17,17,1.6187798976898193,5.992523193359375
86,12,4,8,25,25,2.19866943359375,7.755558490753174
86,12,4,9,25,25,1.2712879180908203,5.987595558166504
86,12,5,0,17,17,2.0884580612182617,5.645441055297852
86,12,5,1,4,4,0.47272199392318726,0.7735000252723694
86,12,5,3,27,27,3.3505382537841797,6.888927459716797
86,12,5,5,6,6,0.7923279404640198,1.6915802955627441
86,12,5,6,17,17,1.5581622123718262,5.94961404800415
86,12,5,8,25,25,2.0778818130493164,8.037015914916992
86,12,5,9,25,25,1.28392493724823,6.304205417633057
86,4,1,0,14,14,2.3007497787475586,2.0798916816711426
86,4,1,2,22,18,3.9843945503234863,2.7609517574310303
86,4,1,6,27,24,3.712786912918091,6.104759216308594
86,4,1,7,14,14,1.942903757095337,3.4574968814849854
86,4,1,8,32,31,4.0154829025268555,7.045437812805176
86,4,1,9,13,13,0.8676314949989319,5.408376216888428
86,4,2,0,14,14,2.120220899581909,3.2761850357055664
86,4,2,2,22,22,3.511291980743408,5.693667411804199
86,4,2,6,27,27,2.629793643951416,10.513994216918945
86,4,2,7,14,14,1.6380332708358765,3.7393221855163574
86,4,2,8,32,32,3.4893345832824707,9.481203079223633
86,4,2,9,13,13,0.7578635811805725,3.8221652507781982
86,4,3,0,14,14,1.7565042972564697,3.6779251098632812
86,4,3,2,22,22,2.940133571624756,5.789478778839111
86,4,3,6,27,27,1.7900227308273315,11.156051635742188
86,4,3,7,14,14,1.5903148651123047,4.250454902648926
86,4,3,8,32,32,3.12094783782959,9.796845436096191
86,4,3,9,13,13,0.8145254254341125,4.515412330627441
86,4,4,0,14,14,1.612565517425537,3.5266120433807373
86,4,4,2,22,22,3.137340545654297,6.24031400680542
86,4,4,6,27,27,2.186086654663086,11.782787322998047
86,4,4,7,14,14,1.7885444164276123,4.756552696228027
86,4,4,8,32,32,3.1703476905822754,9.0265531539917
86,4,4,9,13,13,0.7838800549507141,5.363959312438965
86,4,5,0,14,14,1.6627371311187744,3.7741498947143555
86,4,5,2,22,22,2.8104705810546875,7.1770758628845215
86,4,5,6,27,27,2.014662742614746,13.372262001037598
86,4,5,7,14,14,1.6115362644195557,5.022417068481445
86,4,5,8,32,32,3.555691719055176,9.910438537597656
86,4,5,9,13,13,0.7355571985244751,5.594995021820068
86,14,1,0,22,21,3.770456314086914,4.788024425506592
86,14,1,1,12,12,0.5265430808067322,2.953591823577881
86,14,1,3,8,7,1.3217880725860596,2.0647006034851074
86,14,1,7,28,28,3.7548203468322754,9.262774467468262
86,14,1,8,30,30,3.0824875831604004,7.836993217468262
86,14,1,9,23,23,1.5271306037902832,4.898650169372559
86,14,2,0,22,22,3.3759379386901855,6.3884663581848145
86,14,2,1,12,12,0.6249851584434509,2.9892146587371826
86,14,2,3,8,8,0.9480152726173401,2.661591053009033
86,14,2,7,28,28,2.5154662132263184,10.76302719116211
86,14,2,8,30,30,3.305690288543701,9.294502258300781
86,14,2,9,23,23,1.541398286819458,5.346110820770264
86,14,3,0,22,22,3.3762173652648926,6.954160213470459
86,14,3,1,12,12,0.6844047904014587,3.312541961669922
86,14,3,3,8,8,0.7248672246932983,2.945047616958618
86,14,3,7,28,28,2.1708879470825195,11.283466339111328
86,14,3,8,30,30,3.589899778366089,8.274673461914062
86,14,3,9,23,23,1.4402393102645874,5.766652584075928
86,14,4,0,22,22,2.538835048675537,7.646110534667969
86,14,4,1,12,12,0.6625576019287109,3.5161337852478027
86,14,4,3,8,8,0.6557296514511108,3.379831314086914
86,14,4,7,28,28,2.547947406768799,11.839217185974121
86,14,4,8,30,30,3.229701519012451,9.228338241577148
86,14,4,9,23,23,1.7246601581573486,5.927953243255615
86,14,5,0,22,22,2.960878372192383,7.2641425132751465
86,14,5,1,12,12,0.6808021068572998,3.8964126110076904
86,14,5,3,8,8,0.8698041439056396,1.6842305660247803
86,14,5,7,28,28,1.6539747714996338,10.140958786010742
86,14,5,8,30,30,3.2877073287963867,10.023576736450195
86,14,5,9,23,23,1.8896551132202148,6.46943473815918
87,4,1,0,14,14,2.0290956497192383,2.570970058441162
87,4,1,2,22,18,4.043895721435547,3.024731159210205
87,4,1,6,27,26,3.0785770416259766,8.002426147460938
87,4,1,7,14,14,1.6419477462768555,4.003296852111816
87,4,1,8,32,31,4.059654712677002,7.582921028137207
87,4,1,9,13,13,0.9110334515571594,5.575244903564453
87,4,2,0,14,14,1.9931528568267822,3.4331140518188477
87,4,2,2,22,22,3.569624423980713,5.963289260864258
87,4,2,6,27,27,2.630051612854004,10.848271369934082
87,4,2,7,14,14,1.6296570301055908,4.304967880249023
87,4,2,8,32,32,3.1029679775238037,9.17715835571289
87,4,2,9,13,13,0.6012068390846252,4.355116844177246
87,4,3,0,14,14,1.9703848361968994,3.788520336151123
87,4,3,2,22,22,3.2825100421905518,5.805011749267578
87,4,3,6,27,27,2.466177225112915,10.679243087768555
87,4,3,7,14,14,1.4033410549163818,4.958110332489014
87,4,3,8,32,32,2.838094472885132,11.866225242614746
87,4,3,9,13,13,0.909773051738739,5.30134391784668
87,4,4,0,14,14,1.9294153451919556,3.802898406982422
87,4,4,2,22,22,2.591017007827759,7.213018894195557
87,4,4,6,27,27,2.2390875816345215,10.725677490234375
87,4,4,7,14,14,1.3941491842269897,5.155307769775391
87,4,4,8,32,32,2.665123462677002,11.7711181640625
87,4,4,9,13,13,0.9110558032989502,5.6228203773498535
87,4,5,0,14,14,1.9013519287109375,3.782406806945801
87,4,5,2,22,22,2.7783379554748535,7.471287727355957
87,4,5,6,27,27,2.5597705841064453,11.499856948852539
87,4,5,7,14,14,1.4891135692596436,4.567448616027832
87,4,5,8,32,32,2.5738754272460938,10.401065826416016
87,4,5,9,13,13,0.5736972689628601,4.952262878417969
87,8,1,0,26,26,3.4438636302948,5.190389156341553
87,8,1,1,29,29,1.5979094505310059,13.910577774047852
87,8,1,2,11,9,2.2718026638031006,0.8103383183479309
87,8,1,3,27,24,4.826460361480713,3.2790486812591553
87,8,1,4,19,19,2.943058490753174,5.283374786376953
87,8,1,6,13,13,1.234442949295044,3.6644270420074463
87,8,2,0,26,26,2.9602489471435547,8.72779369354248
87,8,2,1,29,29,1.329192876815796,13.617465019226074
87,8,2,2,11,11,1.843984842300415,2.0025854110717773
87,8,2,3,27,27,3.3592381477355957,7.238445281982422
87,8,2,4,19,19,2.909799575805664,6.637596130371094
87,8,2,6,13,13,1.2789041996002197,5.042871475219727
87,8,3,0,26,26,2.8318395614624023,10.00700569152832
87,8,3,1,29,29,1.8297111988067627,13.594066619873047
87,8,3,2,11,11,1.3821630477905273,3.440884590148926
87,8,3,3,27,27,4.064935207366943,7.263835906982422
87,8,3,4,19,19,2.76385498046875,6.26615571975708
87,8,3,6,13,13,1.1270438432693481,4.919166088104248
87,8,4,0,26,26,2.704218864440918,11.12253189086914
87,8,4,1,29,29,1.6332417726516724,15.739727020263672
87,8,4,2,11,11,1.5175795555114746,3.2001917362213135
87,8,4,3,27,27,3.5950708389282227,7.743941307067871
87,8,4,4,19,19,2.3747034072875977,6.548231601715088
87,8,4,6,13,13,1.0093764066696167,4.842428207397461
87,8,5,0,26,26,2.6822566986083984,11.106027603149414
87,8,5,1,29,29,1.6582083702087402,14.646639823913574
87,8,5,2,11,11,1.5283006429672241,3.1433796882629395
87,8,5,3,27,27,3.685638189315796,7.580050468444824
87,8,5,4,19,19,2.1610655784606934,7.946319580078125
87,8,5,6,13,13,0.8525950312614441,5.476698875427246
87,12,1,0,17,17,2.249208450317383,5.369571208953857
87,12,1,1,4,4,0.41694772243499756,0.7531743049621582
87,12,1,3,27,27,4.394989013671875,3.3996992111206055
87,12,1,5,6,6,1.098374605178833,0.9830065965652466
87,12,1,6,17,17,2.00789213180542,4.079998016357422
87,12,1,8,25,25,2.557208776473999,6.988132476806641
87,12,1,9,25,25,1.7844663858413696,6.414981842041016
87,12,2,0,17,17,1.8123080730438232,5.364507675170898
87,12,2,1,4,4,0.4978976249694824,0.6736949682235718
87,12,2,3,27,27,3.841602325439453,5.987519264221191
87,12,2,5,6,6,0.8701945543289185,1.5943841934204102
87,12,2,6,17,17,1.7549502849578857,5.078912258148193
87,12,2,8,25,25,2.6937575340270996,7.280729293823242
87,12,2,9,25,25,1.7099716663360596,6.412972450256348
87,12,3,0,17,17,2.066910743713379,5.302530288696289
87,12,3,1,4,4,0.6674546599388123,0.3579959273338318
87,12,3,3,27,27,2.6006250381469727,5.476070404052734
87,12,3,5,6,6,0.8264431357383728,1.2873286008834839
87,12,3,6,17,17,1.2897465229034424,5.168596267700195
87,12,3,8,25,25,2.4226834774017334,7.298503875732422
87,12,3,9,25,25,1.6187782287597656,6.796338081359863
87,12,4,0,17,17,2.434154987335205,5.530304908752441
87,12,4,1,4,4,0.44623416662216187,0.7351968884468079
87,12,4,3,27,27,2.240020513534546,6.837513446807861
87,12,4,5,6,6,0.6075514554977417,1.6054103374481201
87,12,4,6,17,17,1.3479230403900146,5.394387722015381
87,12,4,8,25,25,2.797408103942871,7.981706619262695
87,12,4,9,25,25,1.5050288438796997,7.744625568389893
87,12,5,0,17,17,2.40506649017334,5.562384605407715
87,12,5,1,4,4,0.4500158429145813,1.1669318675994873
87,12,5,3,27,27,2.8440160751342773,7.5825042724609375
87,12,5,5,6,6,0.5688037276268005,1.8802251815795898
87,12,5,6,17,17,1.8392181396484375,5.985888481140137
87,12,5,8,25,25,1.9527132511138916,8.47958755493164
87,12,5,9,25,25,1.3562047481536865,6.369822025299072
87,1,1,1,5,5,0.336112380027771,3.0411012172698975
87,1,1,2,23,20,4.543964385986328,3.099217653274536
87,1,1,3,18,11,3.574516534805298,0.40509897470474243
87,1,1,4,16,14,2.695984363555908,1.8757036924362183
87,1,1,5,24,22,3.170419454574585,2.7104787826538086
87,1,1,6,9,9,0.7594590783119202,2.1615185737609863
87,1,1,7,27,25,3.306504011154175,3.7850558757781982
87,1,2,1,5,5,0.3069571852684021,2.250401258468628
87,1,2,2,23,22,3.529884099960327,6.537440299987793
87,1,2,3,18,17,2.8185882568359375,4.259617328643799
87,1,2,4,16,16,2.6108345985412598,3.114874839782715
87,1,2,5,24,24,2.8128790855407715,6.537744045257568
87,1,2,6,9,9,0.8053027987480164,2.505359649658203
87,1,2,7,27,27,2.937478542327881,5.973599433898926
87,1,3,1,5,5,0.3268149495124817,2.4131081104278564
87,1,3,2,23,23,3.1428170204162598,7.844272136688232
87,1,3,3,18,18,3.1131060123443604,4.527861595153809
87,1,3,4,16,16,2.33377742767334,5.46766471862793
87,1,3,5,24,24,2.65735125541687,6.718959331512451
87,1,3,6,9,9,0.5666453242301941,3.0642035007476807
87,1,3,7,27,27,3.2098593711853027,8.52816104888916
87,1,4,1,5,5,0.23301678895950317,2.5136640071868896
87,1,4,2,23,23,2.5203537940979004,8.153898239135742
87,1,4,3,18,18,2.3598201274871826,5.53207540512085
87,1,4,4,16,16,2.66800594329834,4.7558746337890625
87,1,4,5,24,24,2.4395551681518555,7.164127349853516
87,1,4,6,9,9,0.582101583480835,3.4972774982452393
87,1,4,7,27,27,2.8582663536071777,8.472589492797852
87,1,5,1,5,5,0.28316372632980347,2.5124313831329346
87,1,5,2,23,23,2.0744051933288574,8.865680694580078
87,1,5,3,18,18,2.4275317192077637,4.98658561706543
87,1,5,4,16,16,2.520390033721924,4.853931427001953
87,1,5,5,24,24,1.9079793691635132,8.320837020874023
87,1,5,6,9,9,0.5742942690849304,3.695884943008423
87,1,5,7,27,27,2.7932047843933105,9.137516975402832
87,2,1,0,8,8,1.1376841068267822,1.2099499702453613
87,2,1,2,25,20,5.2108564376831055,2.383671283721924
87,2,1,4,19,18,3.1827497482299805,3.611548900604248
87,2,1,5,29,26,4.2790327072143555,6.527510643005371
87,2,1,8,23,23,2.713249444961548,6.82906436920166
87,2,1,9,18,17,1.790405035018921,6.450972080230713
87,2,2,0,8,8,1.244396448135376,1.342913031578064
87,2,2,2,25,23,4.868443965911865,3.6341819763183594
87,2,2,4,19,19,2.2965478897094727,4.481884956359863
87,2,2,5,29,29,3.2574572563171387,7.514529705047607
87,2,2,8,23,23,2.5523476600646973,5.60605525970459
87,2,2,9,18,18,1.3467254638671875,6.52121114730835
87,2,3,0,8,8,0.9835481643676758,1.67205810546875
87,2,3,2,25,24,4.5293803215026855,5.969847202301025
87,2,3,4,19,18,2.992887496948242,5.801746845245361
87,2,3,5,29,29,2.1396543979644775,11.303295135498047
87,2,3,8,23,23,2.2195749282836914,5.508613586425781
87,2,3,9,18,18,1.2344403266906738,7.199283123016357
87,2,4,0,8,8,1.1329184770584106,1.8240020275115967
87,2,4,2,25,25,3.6928460597991943,7.596071720123291
87,2,4,4,19,19,2.5933971405029297,6.656468391418457
87,2,4,5,29,29,2.151625156402588,11.787607192993164
87,2,4,8,23,23,1.8350934982299805,7.337958812713623
87,2,4,9,18,18,1.0730347633361816,7.492597579956055
87,2,5,0,8,8,1.0555448532104492,1.986825704574585
87,2,5,2,25,25,3.877277135848999,6.947903633117676
87,2,5,4,19,19,2.165773868560791,6.405673027038574
87,2,5,5,29,29,1.909891963005066,11.644662857055664
87,2,5,8,23,23,2.158268690109253,7.416792869567871
87,2,5,9,18,18,1.0813201665878296,8.430466651916504
87,15,1,1,9,9,0.6875665783882141,5.080498695373535
87,15,1,2,27,24,4.670758247375488,4.594592094421387
87,15,1,3,12,11,2.0176868438720703,1.2010552883148193
87,15,1,4,30,27,5.289819717407227,5.677168846130371
87,15,1,5,24,19,3.867405891418457,2.871021270751953
87,15,1,6,22,22,2.3735687732696533,5.609162330627441
87,15,2,1,9,9,0.2831181287765503,5.553694725036621
87,15,2,2,27,27,3.823824405670166,7.848491191864014
87,15,2,3,12,12,1.8381216526031494,2.3360252380371094
87,15,2,4,30,30,4.2063307762146,9.021099090576172
87,15,2,5,24,23,2.7493560314178467,7.009839057922363
87,15,2,6,22,22,2.002603054046631,6.889351844787598
87,15,3,1,9,9,0.35675567388534546,5.279670238494873
87,15,3,2,27,27,2.5986976623535156,9.614351272583008
87,15,3,3,12,12,1.42514169216156,3.542673349380493
87,15,3,4,30,30,4.370662212371826,9.277482986450195
87,15,3,5,24,24,2.4827558994293213,7.600491523742676
87,15,3,6,22,22,2.158474922180176,8.549335479736328
87,15,4,1,9,9,0.41841286420822144,5.663597106933594
87,15,4,2,27,27,2.9721105098724365,9.514217376708984
87,15,4,3,12,12,1.376691222190857,3.489982843399048
87,15,4,4,30,30,4.203976631164551,10.547479629516602
87,15,4,5,24,24,2.456486225128174,7.352141857147217
87,15,4,6,22,22,1.7398838996887207,8.848572731018066
87,15,5,1,9,9,0.5450570583343506,5.824631690979004
87,15,5,2,27,27,2.823780059814453,10.888063430786133
87,15,5,3,12,12,1.3980549573898315,3.416870594024658
87,15,5,4,30,30,4.574201583862305,10.248403549194336
87,15,5,5,24,24,1.7707633972167969,8.0616455078125
87,15,5,6,22,22,1.5556714534759521,9.945032119750977
87,11,1,0,26,25,4.246842861175537,5.961817741394043
87,11,1,1,5,5,0.38538658618927,0.9753454327583313
87,11,1,3,9,7,1.603982925415039,1.1864025592803955
87,11,1,6,10,10,0.8798207640647888,2.72285795211792
87,11,1,7,26,23,3.0857186317443848,6.841532230377197
87,11,1,8,22,21,2.780174970626831,4.855793476104736
87,11,1,9,24,24,1.8897700309753418,4.204268455505371
87,11,2,0,26,26,3.673755407333374,7.044510841369629
87,11,2,1,5,5,0.2834206223487854,1.2227458953857422
87,11,2,3,9,9,1.1240181922912598,2.7212235927581787
87,11,2,6,10,10,0.8945757746696472,3.2208118438720703
87,11,2,7,26,26,2.522458553314209,9.431333541870117
87,11,2,8,22,22,2.759925127029419,5.33226203918457
87,11,2,9,24,24,1.490900993347168,5.790631294250488
87,11,3,0,26,26,3.0808265209198,8.677263259887695
87,11,3,1,5,5,0.2566206455230713,1.2159247398376465
87,11,3,3,9,9,1.006374716758728,2.6931686401367188
87,11,3,6,10,10,1.1654188632965088,2.552428960800171
87,11,3,7,26,26,2.88480281829834,9.383605003356934
87,11,3,8,22,22,2.362651824951172,6.156135082244873
87,11,3,9,24,24,1.2229713201522827,5.667585372924805
87,11,4,0,26,26,3.600450277328491,7.73944616317749
87,11,4,1,5,5,0.2699631452560425,1.066379189491272
87,11,4,3,9,9,1.0838401317596436,2.7804346084594727
87,11,4,6,10,10,1.1251800060272217,3.3585753440856934
87,11,4,7,26,26,2.7577061653137207,10.333551406860352
87,11,4,8,22,22,2.099522829055786,6.109454154968262
87,11,4,9,24,24,1.0696322917938232,4.810410976409912
87,11,5,0,26,26,4.323203086853027,7.2211408615112305
87,11,5,1,5,5,0.28878724575042725,1.259197473526001
87,11,5,3,9,9,0.9607915878295898,2.6345207691192627
87,11,5,6,10,10,0.7378236651420593,3.3496227264404297
87,11,5,7,26,26,2.129509687423706,11.164057731628418
87,11,5,8,22,22,2.2828471660614014,7.04088830947876
87,11,5,9,24,24,1.4539761543273926,6.469651222229004
87,7,1,0,13,13,1.7182323932647705,3.1337685585021973
87,7,1,2,18,15,3.568436861038208,2.6135873794555664
87,7,1,3,10,10,1.3573416471481323,2.3277878761291504
87,7,1,4,15,15,2.341909646987915,3.440932273864746
87,7,1,6,27,27,2.4104838371276855,6.66892147064209
87,7,1,8,18,18,2.2965750694274902,4.117900371551514
87,7,1,9,22,22,1.4932879209518433,9.12133502960205
87,7,2,0,13,13,1.5654797554016113,3.4590165615081787
87,7,2,2,18,17,3.0721664428710938,3.6180076599121094
87,7,2,3,10,10,1.0974057912826538,2.752317190170288
87,7,2,4,15,15,2.370119333267212,4.256587028503418
87,7,2,6,27,27,2.394047737121582,8.735630989074707
87,7,2,8,18,18,1.7339835166931152,4.578605651855469
87,7,2,9,22,22,1.499622106552124,9.083456993103027
87,7,3,0,13,13,1.5962584018707275,4.2084455490112305
87,7,3,2,18,18,2.602891683578491,4.876280307769775
87,7,3,3,10,10,0.9842755198478699,3.1403074264526367
87,7,3,4,15,15,2.0148987770080566,4.765454292297363
87,7,3,6,27,27,1.9609233140945435,10.379236221313477
87,7,3,8,18,18,1.7471339702606201,5.8602142333984375
87,7,3,9,22,22,1.6453605890274048,9.188369750976562
87,7,4,0,13,13,1.3210556507110596,3.912421226501465
87,7,4,2,18,18,2.6178553104400635,5.679323673248291
87,7,4,3,10,10,1.0776231288909912,3.397731304168701
87,7,4,4,15,15,1.9910576343536377,5.314024925231934
87,7,4,6,27,27,1.6821849346160889,11.38729476928711
87,7,4,8,18,18,1.8756662607192993,5.05716609954834
87,7,4,9,22,22,1.4452407360076904,9.614755630493164
87,7,5,0,13,13,1.435535192489624,2.8672590255737305
87,7,5,2,18,18,2.822763681411743,4.979541301727295
87,7,5,3,10,10,1.0151739120483398,3.472015857696533
87,7,5,4,15,15,2.1047146320343018,4.668511390686035
87,7,5,6,27,27,1.795032262802124,11.981585502624512
87,7,5,8,18,18,1.984787940979004,3.6416053771972656
87,7,5,9,22,22,1.2820487022399902,9.121051788330078
88,14,1,0,22,21,4.028502464294434,4.801466941833496
88,14,1,1,12,12,0.5817163586616516,2.5600500106811523
88,14,1,3,8,7,1.3456997871398926,2.077369451522827
88,14,1,7,28,27,4.21303129196167,8.005170822143555
88,14,1,8,30,30,3.3271963596343994,7.84715461730957
88,14,1,9,23,23,1.7454288005828857,4.104506492614746
88,14,2,0,22,22,3.508876085281372,6.548579216003418
88,14,2,1,12,11,0.9354525804519653,3.085000514984131
88,14,2,3,8,8,0.8371020555496216,2.8663711547851562
88,14,2,7,28,28,2.320803642272949,11.616218566894531
88,14,2,8,30,30,3.8024559020996094,9.972773551940918
88,14,2,9,23,23,1.8702611923217773,5.664186000823975
88,14,3,0,22,22,3.2807559967041016,7.810612678527832
88,14,3,1,12,12,0.7099392414093018,3.60446834564209
88,14,3,3,8,8,0.8114868998527527,2.33646297454834
88,14,3,7,28,28,1.6888642311096191,11.356645584106445
88,14,3,8,30,30,3.2907614707946777,10.868638038635254
88,14,3,9,23,23,1.7740181684494019,6.177355766296387
88,14,4,0,22,22,3.0242152214050293,8.304825782775879
88,14,4,1,12,12,0.6714651584625244,3.6536645889282227
88,14,4,3,8,8,0.8619872331619263,2.8270740509033203
88,14,4,7,28,28,2.3692617416381836,12.04234504699707
88,14,4,8,30,30,2.656726121902466,11.419137001037598
88,14,4,9,23,23,1.6031759977340698,6.648900032043457
88,14,5,0,22,22,2.5014519691467285,8.851991653442383
88,14,5,1,12,12,0.5064680576324463,3.6059675216674805
88,14,5,3,8,8,0.8221937417984009,3.1986193656921387
88,14,5,7,28,28,2.524857997894287,13.095378875732422
88,14,5,8,30,30,2.4516663551330566,12.67983627319336
88,14,5,9,23,23,1.4369151592254639,6.227088451385498
88,1,1,1,5,5,0.31686294078826904,2.8242812156677246
88,1,1,2,23,21,3.936522960662842,4.088716506958008
88,1,1,3,18,13,3.2301712036132812,0.9408019185066223
88,1,1,4,16,15,2.566629409790039,1.747948408126831
88,1,1,5,24,22,2.5791175365448,3.442600727081299
88,1,1,6,9,9,0.6308750510215759,2.9044177532196045
88,1,1,7,27,21,3.9862256050109863,2.5077121257781982
88,1,2,1,5,5,0.2602178454399109,1.972273349761963
88,1,2,2,23,23,3.4912800788879395,6.0811872482299805
88,1,2,3,18,18,2.7381742000579834,3.8462939262390137
