loss,L_sup,L_A,L_B,L_proto,n_batches,cnt_u,cnt_a,cnt_b,cnt_c,hce_all,hce_hc,hce_den_hc,a_correct,a_total,round,acc,phase
0.5121501320286801,0.04936131698900442,0.3453770832795846,0.0,1.1741172988163797,95.0,24320.0,14610.375,0.0,9709.625,10010.875,4210.875,14610.375,10399.5,14610.375,56,0.6854,1
0.5113331522596509,0.04648633431735155,0.34773726173137365,0.0,1.1710955439429533,95.0,24320.0,14497.625,0.0,9822.375,9865.75,3887.375,14497.625,10610.25,14497.625,57,0.7006,1
0.5413018670521283,0.046789891981078614,0.3755370109096954,0.0,1.189749618188331,95.0,24320.0,13864.625,0.0,10455.375,10970.5,4448.125,13864.625,9416.5,13864.625,58,0.7117,1
0.5114372987496225,0.04793835245164748,0.3483566617691203,0.0,1.1514228303181497,95.0,24320.0,14813.375,0.0,9506.625,10343.375,4414.0,14813.375,10399.375,14813.375,59,0.6589,1
0.5136570103074375,0.052834648109273984,0.3427652294110311,0.0,1.180571316888458,95.0,24320.0,14656.25,0.0,9663.75,11733.875,5395.75,14656.25,9260.5,14656.25,60,0.6741,1
0.6790838567442016,0.05862055161361288,0.22378715697283805,0.5702728375792504,1.1153972821016063,95.0,24320.0,8908.625,13028.375,2383.0,9892.0,3542.25,13922.375,6926.25,8908.625,61,0.6577,2
0.6451186839687197,0.050228950681201624,0.21593961649525323,0.5408001541307097,1.085500408081632,95.0,24320.0,9008.375,12826.75,2484.875,9458.125,3307.5,13963.25,7320.375,9008.375,62,0.746,2
0.6451395995130664,0.045698898826652255,0.21909837838458388,0.5360023718915488,1.1234113382665736,95.0,24320.0,8473.5,13406.0,2440.5,11134.625,4361.125,13681.875,6197.625,8473.5,63,0.7293,2
0.6755919263943245,0.04192004769697394,0.24889098353880018,0.5531659250196659,1.0819793306683239,95.0,24320.0,8632.75,13026.125,2661.125,10404.375,3759.375,13275.75,6727.25,8632.75,64,0.7186,2
0.6330405562723938,0.038160155628084835,0.22291249923015896,0.5342164436453267,1.0485967963149674,95.0,24320.0,9607.125,12377.75,2335.125,9352.375,3313.625,14190.375,7867.375,9607.125,65,0.6767,2
0.6638794461755376,0.05561263971919145,0.22569584683760216,0.5525865603826547,1.0627767831087112,95.0,24320.0,9140.625,12587.875,2591.5,9762.625,3476.375,13717.5,7321.375,9140.625,66,0.6957,2
0.6318229637255793,0.045829312231599986,0.2165757219258108,0.5321268356356181,1.0335451161390856,95.0,24320.0,9665.5,12342.5,2312.0,9139.25,3278.5,14261.375,8013.375,9665.5,67,0.6904,2
0.63560425556804,0.04451669683912769,0.2216389013944488,0.5380438242303698,1.004267443716526,95.0,24320.0,9541.0,12278.375,2500.625,11560.125,4661.375,13641.75,6744.25,9541.0,68,0.61,2
0.685677883695615,0.06445747891067233,0.2395402587852196,0.5577300968138794,1.0281509860565787,95.0,24320.0,9030.5,12441.375,2848.125,11296.625,4144.875,12899.125,6485.0,9030.5,69,0.6773,2
0.6251399486080597,0.049094127627138634,0.2061741441537283,0.5357454790096534,1.01998938384809,95.0,24320.0,10287.875,11637.625,2394.5,8429.125,2925.75,14351.5,8488.875,10287.875,70,0.6646,2
0.627926497200602,0.043393303121832254,0.21689432119264412,0.5362678436072249,0.9950494969361707,95.0,24320.0,10014.625,11898.0,2407.375,8851.5,3069.5,14152.25,8052.875,10014.625,71,0.7267,2
0.6472189993058379,0.038712354062743926,0.23627104066116242,0.5491008218966033,0.9768519358415353,95.0,24320.0,9990.625,11803.5,2525.875,9744.0,3421.75,13673.5,8033.125,9990.625,72,0.7527,2
0.6536394108282892,0.039997296012313055,0.24138614498078825,0.5455715556285883,0.9947019169205114,95.0,24320.0,10163.0,11553.0,2604.0,11018.0,4405.75,13547.75,7387.5,10163.0,73,0.7175,2
0.654278196629725,0.042565672479165526,0.23937175453297402,0.5496389538441834,0.9752129415932455,95.0,24320.0,10123.5,11693.0,2503.5,10782.125,4161.125,13766.5,7475.5,10123.5,74,0.7146,2
0.6279335900749031,0.037198850932212445,0.2245801448135784,0.5379421450589833,0.9718352071548764,95.0,24320.0,10741.125,11279.75,2299.125,9352.625,3660.5,14415.625,8375.75,10741.125,75,0.7204,2
0.6512043347092051,0.039431893786930135,0.2431772089906429,0.548523811721488,0.9433332783611197,95.0,24320.0,10401.125,11428.875,2490.0,11551.875,4844.75,13737.25,7199.5,10401.125,76,0.7279,2
0.6241779923046891,0.0400193386726498,0.22681949619007738,0.5277996567126951,0.9343932847443381,95.0,24320.0,11565.875,10466.125,2288.0,8745.125,3234.875,14732.5,9419.75,11565.875,77,0.7047,2
0.5990486157175742,0.03295984248979949,0.21490780591572586,0.5235560093663241,0.8940296278972375,95.0,24320.0,12323.875,9821.75,2174.375,8753.5,3389.5,15131.75,9826.5,12323.875,78,0.6655,2
0.6567779277892489,0.047703705676279864,0.23761282608305154,0.5557966431112665,0.9356307514403995,95.0,24320.0,11162.75,10625.25,2532.0,10178.875,3699.75,13946.0,8493.625,11162.75,79,0.7309,2
0.6199288939959126,0.03248988820552385,0.2364162957883979,0.5255449597380663,0.8825022957042645,95.0,24320.0,11848.375,10153.125,2318.5,10439.25,4379.0,14502.5,8678.875,11848.375,80,0.7019,2
0.6328839747921418,0.03982550532244587,0.23377115473543342,0.5432398201211504,0.8766740486810082,95.0,24320.0,11533.125,10284.125,2502.75,9667.625,3466.625,14135.125,9049.125,11533.125,81,0.7361,2
0.6521702417025441,0.04025740358200366,0.24555039861680644,0.5559654497394436,0.8837971409684733,95.0,24320.0,10242.375,11359.5,2718.125,12170.25,4980.125,13185.625,6817.875,10242.375,82,0.7188,2
0.6434094409017187,0.038998101854476296,0.23759076658048126,0.5535532445891908,0.9004395030831036,95.0,24320.0,11307.625,10502.25,2510.125,9825.125,3696.0,14024.5,8651.0,11307.625,83,0.6291,2
0.6475069558934161,0.04706496132850206,0.2405255436603176,0.5455557862786871,0.871385584144216,95.0,24320.0,11888.75,9991.875,2439.375,10249.375,4136.875,14270.75,8937.625,11888.75,84,0.7021,2
0.6113518527855999,0.03428415370535253,0.23405631656121265,0.5163867792408717,0.8481799339777546,95.0,24320.0,12073.125,10001.875,2245.0,9423.75,3673.5,14618.875,9666.5,12073.125,85,0.7305,2
0.6226361971152456,0.03269932299061972,0.23990069427772573,0.53336869733114,0.8335183050287397,95.0,24320.0,12346.0,9540.125,2433.875,8962.125,3161.875,14495.875,10053.75,12346.0,86,0.7064,2
0.6421816476473683,0.03967867773761482,0.2478240761513773,0.53714116129436,0.8610831239505818,95.0,24320.0,12036.75,9952.0,2331.25,10253.25,4254.875,14453.125,8944.375,12036.75,87,0.7017,2
0.6050951376165215,0.03591344673707346,0.22331970237979765,0.5246563767132006,0.8353380119330005,95.0,24320.0,12536.75,9614.5,2168.75,9108.125,3808.125,15074.125,9690.25,12536.75,88,0.7253,2
0.6501811878461586,0.039321036045255726,0.24886346223126898,0.5576289396144841,0.8318222077269304,95.0,24320.0,11605.0,10028.625,2686.375,10600.875,4023.625,13789.875,8556.0,11605.0,89,0.7235,2
0.6351987959915086,0.039353755195502584,0.2444199178759989,0.5393351290571062,0.817575570235127,95.0,24320.0,12215.75,9583.375,2520.875,8093.375,2459.0,14128.375,10393.5,12215.75,90,0.6976,2
0.6491270446855771,0.04158105891776933,0.2490012970507929,0.5530166618525982,0.8203635735731376,95.0,24320.0,11983.5,9773.125,2563.375,10718.375,4309.5,13988.75,8599.5,11983.5,91,0.7055,2
0.6204491009445565,0.034572263166161354,0.2377148158554184,0.53614537366911,0.8008933518277971,95.0,24320.0,12592.5,9369.0,2358.5,9481.625,3706.625,14633.0,9771.875,12592.5,92,0.7548,2
0.604583991044446,0.03098663080416277,0.23015398430196862,0.5307771214921223,0.7805481438574038,95.0,24320.0,13415.5,8662.375,2242.125,8896.375,3597.375,15202.625,10529.5,13415.5,93,0.668,2
0.6399180692669593,0.03807636463101708,0.24790503042504974,0.549629383259698,0.7912198112983452,95.0,24320.0,12354.5,9503.625,2461.875,10600.0,4445.625,14226.25,8884.625,12354.5,94,0.7088,2
0.6193335694309912,0.03204259021486474,0.24236282301380446,0.5331782699415558,0.7833902116668852,95.0,24320.0,12744.0,9306.875,2269.125,9091.75,3372.875,14623.75,10119.875,12744.0,95,0.7613,2
0.61275334201361,0.0286545631095865,0.24138291614424243,0.5307190751558855,0.7735632534089841,95.0,24320.0,13008.0,9078.5,2233.5,8870.875,3372.0,14805.125,10385.25,13008.0,96,0.7536,2
0.609169547220594,0.02869651040681148,0.2301724880345558,0.5451392552178157,0.777309222127262,95.0,24320.0,13652.25,8499.875,2167.875,7860.125,2899.875,15321.75,11396.25,13652.25,97,0.691,2
0.6248410993108624,0.03677112505477118,0.2407146131717845,0.539578614658431,0.7756605355363143,95.0,24320.0,12905.625,9109.0,2305.375,10381.75,4296.125,14664.125,9552.0,12905.625,98,0.7349,2
0.5954955414329705,0.03247701535920466,0.22813004619981114,0.5230098333797957,0.733835622511412,95.0,24320.0,13166.375,8904.625,2249.0,8978.25,3455.875,14950.0,10297.75,13166.375,99,0.7426,2
0.6069816949336152,0.02992741435821364,0.23604496860582577,0.5327639471935599,0.7462733795768337,95.0,24320.0,13231.0,8843.375,2245.625,9082.75,3440.25,14953.625,10616.0,13231.0,100,0.7762,2
0.5990858937956784,0.025582986871871216,0.232154842368082,0.5380949228609863,0.7230060419753979,95.0,24320.0,13651.25,8480.25,2188.5,8422.25,3218.125,15151.75,11071.375,13651.25,101,0.7362,2
0.6261770776227902,0.02993692898675554,0.24362980197919046,0.5615084032086949,0.7185614598424812,95.0,24320.0,13022.0,8862.875,2435.125,9606.875,3759.625,14506.375,9914.625,13022.0,102,0.7439,2
0.6028814325599293,0.028198077054970017,0.23507076959664885,0.5392317114103782,0.6999672939118587,95.0,24320.0,13776.875,8399.75,2143.375,8737.625,3681.125,15300.25,10635.625,13776.875,103,0.724,2
0.6198949010356477,0.0314151321465799,0.24428913256055426,0.5426646540823735,0.7285830860075196,95.0,24320.0,13101.25,8840.125,2378.625,9237.25,3478.625,14613.875,10275.375,13101.25,104,0.6931,2
0.6328438929037045,0.040000455250111894,0.2459954945860725,0.5488587402199444,0.724185726438698,95.0,24320.0,12893.5,8975.5,2451.0,11147.125,4733.625,14306.625,9060.875,12893.5,105,0.7424,2
0.6213556017922728,0.030238265879636038,0.24496110131669985,0.5479556703253797,0.7217839963342013,95.0,24320.0,13147.375,8825.125,2347.5,9078.625,3387.75,14668.875,10536.375,13147.375,106,0.7751,2
0.5989291383247626,0.031155014543267166,0.23385208659854376,0.531611526639838,0.6811627341728462,95.0,24320.0,13598.375,8444.625,2277.0,9447.125,3886.875,14908.5,10236.875,13598.375,107,0.7058,2
0.6145276405701512,0.035165545665413925,0.24368124465997282,0.5328847630635688,0.6923846866739424,95.0,24320.0,13888.875,8132.0,2299.125,9106.125,3697.625,14915.375,10749.625,13888.875,108,0.7859,2
0.5754871481343321,0.0249936711199361,0.2280391179221241,0.5135207227186153,0.6569399584672954,95.0,24320.0,14698.5,7610.625,2010.875,7291.5,2608.5,15778.0,12511.375,14698.5,109,0.7199,2
0.6165883395624789,0.03290792816643309,0.2468365868553519,0.5407226900521077,0.6648247896840698,95.0,24320.0,13682.0,8277.625,2360.375,11409.875,4982.5,14592.75,9220.25,13682.0,110,0.7215,2
0.6180672720466789,0.037123018895937616,0.2424761931853075,0.5359755232930183,0.7048029741174296,95.0,24320.0,12995.75,8886.5,2437.75,9493.375,3661.0,14542.75,10145.25,12995.75,111,0.7371,2
0.605427944268051,0.03554562450123118,0.23857152651211144,0.5231264008895347,0.6974759259506276,95.0,24320.0,14149.5,8045.375,2125.125,9181.125,3665.125,15144.75,11141.875,14149.5,112,0.75,2
0.616674734220693,0.031677351625464666,0.24719659284149348,0.5404483915551712,0.6757659435272216,95.0,24320.0,14228.0,7881.625,2210.375,8039.0,2892.875,15185.125,11717.375,14228.0,113,0.7098,2
0.6128380269988587,0.025941298373264116,0.2525679787718936,0.5376201150840835,0.6551869269264371,95.0,24320.0,13959.25,8085.375,2275.375,8531.875,3233.125,14955.25,11181.5,13959.25,114,0.7744,2
0.6033797926024387,0.027221868224717723,0.2407821402345833,0.540186565526222,0.652825017273426,95.0,24320.0,13959.875,8044.125,2316.0,8579.375,3239.375,15043.125,11128.75,13959.875,115,0.7615,2
0.6143561924366575,0.030188508954291277,0.24781907996849006,0.5388106070851024,0.6694330006053574,95.0,24320.0,14165.125,7939.5,2215.375,10176.25,4582.75,15032.375,10023.375,14165.125,116,0.7443,2
0.5786548371769881,0.025772697662652815,0.22694399613691,0.5241279992618059,0.638741442521936,95.0,24320.0,14486.125,7784.0,2049.875,9126.875,4003.375,15684.375,11071.5,14486.125,117,0.7115,2
0.6152197193158301,0.03139693249556187,0.2507549825663629,0.5340916369502482,0.6602198574103808,95.0,24320.0,13634.625,8415.125,2270.25,11121.125,5088.125,14835.625,9259.625,13634.625,118,0.7383,2
0.6036739655231175,0.03389846389442315,0.23827722911771976,0.5339039724516241,0.6454628577357845,95.0,24320.0,14309.625,7851.125,2159.25,9511.125,4053.125,15253.0,10743.125,14309.625,119,0.6638,2
0.619175241926783,0.041969431169625177,0.241754072041888,0.5408478687468329,0.6502780459429088,95.0,24320.0,13397.25,8410.375,2512.375,10607.0,4488.625,14466.125,9494.5,13397.25,120,0.738,2
0.5984705671668052,0.0251671430039048,0.24358518703007384,0.5344677102801046,0.6248438231647014,95.0,24320.0,14268.25,7753.625,2298.125,9035.5,3562.5,14988.875,11019.25,14268.25,121,0.7435,2
0.6291356502002791,0.03194442910914261,0.2592086691115248,0.5456118413100117,0.6517663234158566,95.0,24320.0,13354.5,8494.75,2470.75,10760.125,4452.625,14302.375,9379.75,13354.5,122,0.7984,2
0.5987598201161937,0.02791973854825636,0.2402349505769579,0.531772507452651,0.6471887833978002,95.0,24320.0,14251.5,7931.75,2136.75,8615.625,3496.75,15317.25,11252.375,14251.5,123,0.6785,2
0.6283054660809668,0.03705018737665868,0.25072171796897524,0.5541080874832053,0.6347951710616287,95.0,24320.0,13282.125,8405.0,2632.875,11553.875,4900.0,14271.125,8904.0,13282.125,124,0.7621,2
0.6025161954133134,0.02929143616730519,0.24222491280616898,0.5362483286936032,0.6287568109600168,95.0,24320.0,13756.375,8236.125,2327.5,8534.125,3210.125,14996.75,11101.875,13756.375,125,0.727,2
0.6263006901270465,0.02733929474703281,0.26416022781478726,0.5474898951226159,0.610562212843644,95.0,24320.0,13555.25,8202.875,2561.875,9892.5,3857.0,14385.125,10102.375,13555.25,126,0.7711,2
0.6093819270008488,0.027886456473558946,0.24867431982175298,0.5455255016684531,0.6005839986236472,95.0,24320.0,14185.0,7762.625,2372.375,9545.75,3836.375,14701.125,10692.25,14185.0,127,0.76,2
0.6141722259552855,0.026312495896892968,0.251037487211196,0.5524400338922676,0.6060222719452882,95.0,24320.0,13691.25,8204.0,2424.75,10870.875,4814.25,14497.25,9376.75,13691.25,128,0.7591,2
0.6050017409810895,0.026159980682055717,0.25191825436134085,0.535146019372501,0.5935049641681345,95.0,24320.0,14407.125,7621.125,2291.75,9990.625,4318.25,15071.125,10498.25,14407.125,129,0.7643,2
0.6103083732488908,0.03557020233711228,0.24304129563664134,0.5387295950792338,0.6233207609308393,95.0,24320.0,14021.625,8053.375,2245.0,9988.75,4312.375,15027.125,10248.0,14021.625,130,0.7134,2
0.5869281353526994,0.03056900501986475,0.23483522008908422,0.5246301099265877,0.592088562093283,95.0,24320.0,14178.5,7866.375,2275.125,11093.375,5005.25,15015.0,9685.125,14178.5,131,0.7463,2
0.5934660668827986,0.027515256859968713,0.2415379147780569,0.531692345597242,0.5856672269733328,95.0,24320.0,14090.125,7871.875,2358.0,10716.125,4683.375,14932.125,9883.0,14090.125,132,0.7643,2
0.5913011980292044,0.02443704744035035,0.24605541674322207,0.5252716794217888,0.5817289349279906,95.0,24320.0,14238.125,7714.0,2367.875,9518.5,3818.125,14896.0,10814.375,14238.125,133,0.7466,2
0.607286010290447,0.030229670637575177,0.25051890493027473,0.5353908942718255,0.5884198909527377,95.0,24320.0,14298.375,7707.5,2314.125,10287.0,4473.0,14928.625,10164.5,14298.375,134,0.6356,2
0.5894402143594465,0.029694286549439362,0.23929577295325305,0.5271215368846529,0.5688938585159027,95.0,24320.0,14439.625,7585.25,2295.125,10254.125,4363.375,15011.5,10351.125,14439.625,135,0.7535,2
0.5743444803906115,0.025078765391433416,0.23408626431697294,0.5155462845375662,0.5740630915290431,95.0,24320.0,13883.25,8272.125,2164.625,9703.375,4279.375,15316.75,10353.125,13883.25,136,0.8001,3
0.6011262365861942,0.02067974349759568,0.2540928520262241,0.539040755088392,0.5683326331800536,95.0,24320.0,13020.5,8735.5,2564.0,10431.5,4299.5,14398.625,9346.875,13020.5,137,0.7558,3
0.5943207165912578,0.0347258044976594,0.2376500427526863,0.5277844400782334,0.5805264935681693,95.0,24320.0,13764.125,8247.0,2308.875,9540.625,3868.5,14904.625,10508.0,13764.125,138,0.7616,3
0.5970296320946593,0.029656007211183586,0.24116967794926542,0.5365473930380846,0.5793024921103528,95.0,24320.0,14100.25,7851.5,2368.25,8793.375,3450.0,14973.375,11053.625,14100.25,139,0.7958,3
0.5641303667896673,0.024464998276303773,0.2212179210331095,0.5260565953819375,0.5541914839493601,95.0,24320.0,15076.875,7180.75,2062.375,8854.75,3869.875,15909.25,11506.375,15076.875,140,0.6593,3
0.5898282148728244,0.03037988825618461,0.23467336394088834,0.5363477538290776,0.5660108613340479,95.0,24320.0,13351.0,8473.875,2495.125,10447.375,4367.875,14765.375,9712.75,13351.0,141,0.7816,3
0.5841507069374386,0.02367993061305146,0.23898317801128874,0.5319045118203288,0.5553534281489096,95.0,24320.0,14307.5,7873.875,2138.625,9372.125,4027.125,15488.625,10810.125,14307.5,142,0.7827,3
0.5826979091685068,0.02601438803157132,0.2333759947532886,0.5345339679796445,0.5604054161200398,95.0,24320.0,14122.625,7971.0,2226.375,10550.75,4865.25,15265.5,9934.125,14122.625,143,0.7063,3
0.5972677879035473,0.027865936891574072,0.243236298476787,0.541873757698034,0.5522867413335725,95.0,24320.0,14160.75,7807.0,2352.25,10001.625,4301.375,14885.625,10313.0,14160.75,144,0.776,3
0.578633559455997,0.023618221346834233,0.23324254396322527,0.5346632369450832,0.5444117588824346,95.0,24320.0,14313.25,7796.5,2210.25,9277.875,4018.25,15384.75,10810.125,14313.25,145,0.7446,3
0.5886555693651501,0.03181249456691531,0.23918913653806637,0.5248150428266902,0.552464175812508,95.0,24320.0,14372.5,7730.125,2217.375,9619.75,4086.375,15160.875,10803.5,14372.5,146,0.7128,3
0.5743906672847898,0.030118748015803772,0.23025599769071528,0.5204944881169419,0.5376867698603555,95.0,24320.0,13755.0,8161.5,2403.5,9774.875,4047.25,14924.0,10250.125,13755.0,147,0.7679,3
0.5717411029887827,0.020779137410480823,0.23653762290548339,0.525432202886594,0.5170824154035042,95.0,24320.0,14289.25,7756.875,2273.875,9556.25,3967.875,15243.0,10783.375,14289.25,148,0.7886,3
0.5738904168731288,0.023748053064857808,0.23319867624852217,0.5284358259486526,0.5272577318313875,95.0,24320.0,14233.625,7778.25,2308.125,9258.75,3784.375,15219.0,10868.375,14233.625,149,0.8102,3
0.5662025718312514,0.01915962629810613,0.23044359319304164,0.5307774422592239,0.5121063226147702,95.0,24320.0,14847.0,7308.5,2164.5,8164.0,3281.875,15733.0,11947.875,14847.0,150,0.8018,3
0.5967084354083789,0.024331701216655538,0.2487697840815312,0.5415848586120104,0.5281452062882875,95.0,24320.0,14333.125,7594.125,2392.75,9354.875,3730.5,14996.5,10823.375,14333.125,151,0.7994,3
0.5695952767996412,0.021610436234531287,0.23106721461211382,0.5299028249555512,0.5196621227029122,95.0,24320.0,15477.625,6747.5,2094.875,6937.25,2578.375,16087.0,13104.5,15477.625,152,0.7965,3
0.5975285657534474,0.022234844886636556,0.2462793555306761,0.553198537191278,0.5241509741074161,95.0,24320.0,14768.0,7258.375,2293.625,7210.875,2501.0,15404.0,12496.75,14768.0,153,0.7732,3
0.5682154544089969,0.02356869665198151,0.23056351535610461,0.528687766900188,0.4973936047993208,95.0,24320.0,15114.375,7038.25,2167.375,8803.75,3667.25,15761.5,11692.0,15114.375,154,0.6913,3
0.5753413558398424,0.030189938152417252,0.2297071433577098,0.528668950792206,0.5110979829963885,95.0,24320.0,14879.5,7215.125,2225.375,9496.125,4081.625,15431.5,11240.125,14879.5,155,0.7552,3
0.5793102028730669,0.025871203656884303,0.2437743921715178,0.5162504850249542,0.5153936467280513,95.0,24320.0,14607.75,7439.75,2272.5,10023.375,4401.875,15129.625,10654.75,14607.75,156,0.7651,3
0.5743608768049039,0.021042887693099484,0.24009741805493828,0.524328288435936,0.5105642792425658,95.0,24320.0,14162.5,7774.125,2383.375,10169.125,4471.5,15018.0,10056.375,14162.5,157,0.7137,3
0.5772973994675435,0.026508211120534194,0.233412837864537,0.5322612550109624,0.512457239078848,95.0,24320.0,14962.375,7141.0,2216.625,8794.25,3558.25,15580.875,11734.125,14962.375,158,0.7635,3
0.5951959548420028,0.024690796160384228,0.24862301722168922,0.5414763945890101,0.511439439026933,95.0,24320.0,14686.25,7287.375,2346.375,9649.75,4195.375,15269.875,10739.5,14686.25,159,0.7437,3
