loss,L_sup,L_A,L_B,L_proto,n_batches,cnt_u,cnt_a,cnt_b,cnt_c,hce_all,hce_hc,hce_den_hc,a_correct,a_total,lr,round,acc,phase
0.5999278600845072,0.12857999122287664,0.04686381376622914,0.5080321512288517,1.7046797719266682,45.0,23040.0,159.75,16712.625,6167.625,8364.875,2019.625,11449.5,135.625,159.75,0.06985739453173902,111,0.676,2
0.5736462869577937,0.09405456006708038,0.05340971712083097,0.5016388004852665,1.753626075055864,45.0,23040.0,573.125,16812.125,5654.75,8393.875,2377.625,12157.0,561.0,573.125,0.06937577932260515,112,0.7155,2
0.561989413946867,0.08041104738755772,0.048755568224546963,0.5219345808857018,1.7185550484392378,45.0,23040.0,671.75,17007.0,5361.25,7658.5,1988.25,12561.5,664.625,671.75,0.06889203934092336,113,0.7389,2
0.5536496760116684,0.07503535824362188,0.05723600608540613,0.507165352255106,1.6779563311073518,45.0,23040.0,399.5,17375.625,5264.875,6895.125,1694.0,12975.375,388.875,399.5,0.06840622763423392,114,0.7008,2
0.5846653418408501,0.07201343165296646,0.08049931394219337,0.5279861357476976,1.6815952393743725,45.0,23040.0,678.875,17149.25,5211.875,7087.25,1799.75,12915.625,665.5,678.875,0.06791839747726501,115,0.7201,2
0.6397913685275448,0.11451556573026915,0.07770743363958642,0.5699383639627034,1.6259918388393189,45.0,23040.0,679.625,16552.125,5808.25,8202.125,2281.25,12046.75,630.375,679.625,0.06742860236609076,116,0.6975,2
0.6271827625731626,0.09839125054940166,0.07777436088617834,0.5555330593552854,1.7325061705377367,45.0,23040.0,689.375,16512.0,5838.625,8535.25,2315.75,12006.25,659.375,689.375,0.06693689601226459,117,0.6832,2
0.6077816669311787,0.10825270604820819,0.0717103979238977,0.5282857754164272,1.636756710211436,45.0,23040.0,364.375,17017.75,5657.875,7506.625,1761.5,12482.125,347.25,364.375,0.06644333233692916,118,0.7083,2
0.6481480383210712,0.10468000092466051,0.08675598793583794,0.5732530003620518,1.7008554455306795,45.0,23040.0,772.875,16167.75,6099.375,8658.5,2240.0,11744.25,746.875,772.875,0.0659479654649035,119,0.6866,2
0.5191503972642952,0.063131237916726,0.05330061283035796,0.4851306507984797,1.601532170176506,45.0,23040.0,803.25,17181.0,5055.75,7078.125,1918.0,13326.25,777.125,803.25,0.06545084971874737,120,0.7299,2
0.5797609549429682,0.07028062227440791,0.07091979344695945,0.547779447088639,1.646708119577832,45.0,23040.0,698.5,16781.25,5560.25,7975.375,2239.125,12565.0,672.625,698.5,0.06495203961280434,121,0.7299,2
0.48068505997459093,0.05669495165930129,0.03539463706927262,0.45252184288369285,1.6233454783757528,45.0,23040.0,379.5,17864.625,4795.875,6782.375,1935.125,13766.25,368.875,379.5,0.06445158984722359,122,0.7523,2
0.6564873148997625,0.12763240371779022,0.08594280323400705,0.5487084736426672,1.685578657852279,45.0,23040.0,620.375,16501.5,5918.125,8143.625,2086.0,12251.25,599.25,620.375,0.06394955530196146,123,0.6558,2
0.6322408493194316,0.11182656949903401,0.09207693670865993,0.5395814507371849,1.5854661444822946,45.0,23040.0,816.375,16798.0,5425.625,7325.5,1951.75,12770.125,785.125,816.375,0.0634459910307633,124,0.704,2
0.6163545488483376,0.12661912481222923,0.058117798417695474,0.5264807835221291,1.6837722917397817,45.0,23040.0,537.25,16434.25,6068.5,8671.875,2359.75,12079.125,526.0,537.25,0.06294095225512607,125,0.7248,2
0.521911372989416,0.0628854415159569,0.050655553667437896,0.49506167959835795,1.6083953456746207,45.0,23040.0,511.625,17493.0,5035.375,6867.875,1911.75,13482.25,493.25,511.625,0.06243449435824273,126,0.7451,2
